;start;end;value1;color;V6;V7
5;45800000;46000000;5;a;0;0
5;46000000;46200000;2;a;0;0
5;46200000;46400000;6;a;0;0
5;46400000;46600000;6;a;0;0
5;46600000;46800000;1;a;0;0
5;46800000;47000000;3;a;0;0
5;47000000;47200000;7;a;0;0
5;47200000;47400000;2;a;0;0
5;47400000;47600000;2;a;0;0
5;47600000;47800000;4;a;0;0
5;47800000;48000000;2;a;0;0
5;48000000;48200000;9;a;0;0
5;48200000;48400000;1;a;0;0
5;48400000;48600000;1;a;0;0
5;48600000;48800000;4;a;0;0
5;48800000;49000000;6;a;0;0
6;0;200000;0;a;0;0
6;200000;400000;12;a;0;0
6;400000;600000;3;a;0;0
6;600000;800000;12;a;0;0
6;800000;1000000;9;a;0;0
6;1000000;1200000;25;a;0;0
6;1200000;1400000;2;a;0;0
6;1400000;1600000;9;a;0;0
6;1600000;1800000;7;a;0;0
6;1800000;2000000;4;a;0;0
6;2000000;2200000;10;a;0;0
6;2200000;2400000;6;a;0;0
6;2400000;2600000;0;a;0;0
6;2600000;2800000;1;a;0;0
6;2800000;3000000;2;a;0;0
6;3000000;3200000;3;a;0;0
6;3200000;3400000;2;a;0;0
6;3400000;3600000;16;a;0;0
6;3600000;3800000;1;a;0;0
6;3800000;4000000;5;a;0;0
6;4000000;4200000;4;a;0;0
6;4200000;4400000;6;a;0;0
6;4400000;4600000;4;a;0;0
6;4600000;4800000;12;a;0;0
6;4800000;5000000;4;a;0;0
6;5000000;5200000;6;a;0;0
6;5200000;5400000;32;a;0;0
6;5400000;5600000;7;a;0;0
6;5600000;5800000;1;a;0;0
6;5800000;6000000;2;a;0;0
6;6000000;6200000;5;a;0;0
6;6200000;6400000;5;a;0;0
6;6400000;6600000;4;a;0;0
6;6600000;6800000;9;a;0;0
6;6800000;7000000;6;a;0;0
6;7000000;7200000;2;a;0;0
6;7200000;7400000;7;a;0;0
6;7400000;7600000;1;a;0;0
6;7600000;7800000;0;a;0;0
6;7800000;8000000;15;a;0;0
6;8000000;8200000;1;a;0;0
6;8200000;8400000;7;a;0;0
6;8400000;8600000;8;a;0;0
6;8600000;8800000;2;a;0;0
6;8800000;9000000;1;a;0;0
6;9000000;9200000;9;a;0;0
6;9200000;9400000;12;a;0;0
6;9400000;9600000;1;a;0;0
6;9600000;9800000;2;a;0;0
6;9800000;10000000;3;a;0;0
6;10000000;10200000;1;a;0;0
6;10200000;10400000;7;a;0;0
6;10400000;10600000;8;a;0;0
6;10600000;10800000;3;a;0;0
6;10800000;11000000;4;a;0;0
6;11000000;11200000;53;a;0;0
6;11200000;11400000;25;a;0;0
6;11400000;11600000;23;a;0;0
6;11600000;11800000;3;a;0;0
6;11800000;12000000;4;a;0;0
6;12000000;12200000;12;a;0;0
6;12200000;12400000;9;a;0;0
6;12400000;12600000;3;a;0;0
6;12600000;12800000;9;a;0;0
6;12800000;13000000;8;a;0;0
6;13000000;13200000;10;a;0;0
6;13200000;13400000;3;a;0;0
6;13400000;13600000;1;a;0;0
6;13600000;13800000;8;a;0;0
6;13800000;14000000;17;a;0;0
6;14000000;14200000;1;a;0;0
6;14200000;14400000;5;a;0;0
6;14400000;14600000;2;a;0;0
6;14600000;14800000;6;a;0;0
6;14800000;15000000;5;a;0;0
6;15000000;15200000;13;a;0;0
6;15200000;15400000;13;a;0;0
6;15400000;15600000;11;a;0;0
6;15600000;15800000;1;a;0;0
6;15800000;16000000;3;a;0;0
6;16000000;16200000;10;a;0;0
6;16200000;16400000;38;a;0;0
6;16400000;16600000;17;a;0;0
6;16600000;16800000;4;a;0;0
6;16800000;17000000;5;a;0;0
6;17000000;17200000;15;a;0;0
6;17200000;17400000;49;a;0;0
6;17400000;17600000;34;a;0;0
6;17600000;17800000;30;a;0;0
6;17800000;18000000;16;a;0;0
6;18000000;18200000;14;a;0;0
6;18200000;18400000;26;a;0;0
6;18400000;18600000;10;a;0;0
6;18600000;18800000;11;a;0;0
6;18800000;19000000;6;a;0;0
6;19000000;19200000;10;a;0;0
6;19200000;19400000;16;a;0;0
6;19400000;19600000;37;a;0;0
6;19600000;19800000;75;a;0;0
6;19800000;20000000;82;a;0;0
6;20000000;20200000;30;a;0;0
6;20200000;20400000;22;a;0;0
6;20400000;20600000;92;a;0;0
6;20600000;20800000;18;a;0;0
6;20800000;21000000;14;a;0;0
6;21000000;21200000;25;a;0;0
6;21200000;21400000;29;a;0;0
6;21400000;21600000;60;a;0;0
6;21600000;21800000;21;a;0;0
6;21800000;22000000;17;a;0;0
6;22000000;22200000;35;a;0;0
6;22200000;22400000;25;a;0;0
6;22400000;22600000;44;a;0;0
6;22600000;22800000;65;a;0;0
6;22800000;23000000;32;a;0;0
6;23000000;23200000;22;a;0;0
6;23200000;23400000;48;a;0;0
6;23400000;23600000;38;a;0;0
6;23600000;23800000;25;a;0;0
6;23800000;24000000;41;a;0;0
6;24000000;24200000;15;a;0;0
6;24200000;24400000;20;a;0;0
6;24400000;24600000;48;a;0;0
6;24600000;24800000;39;a;0;0
6;24800000;25000000;46;a;0;0
6;25000000;25200000;26;a;0;0
6;25200000;25400000;44;a;0;0
6;25400000;25600000;45;a;0;0
6;25600000;25800000;29;a;0;0
6;25800000;26000000;54;a;0;0
6;26000000;26200000;45;a;0;0
6;26200000;26400000;74;a;0;0
6;26400000;26600000;40;a;0;0
6;26600000;26800000;28;a;0;0
6;26800000;27000000;49;a;0;0
6;27000000;27200000;56;a;0;0
6;27200000;27400000;69;a;0;0
6;27400000;27600000;57;a;0;0
6;27600000;27800000;33;a;0;0
6;27800000;28000000;30;a;0;0
6;28000000;28200000;47;a;0;0
6;28200000;28400000;46;a;0;0
6;28400000;28600000;47;a;0;0
6;28600000;28800000;51;a;0;0
6;28800000;29000000;74;a;0;0
6;29000000;29200000;63;a;0;0
6;29200000;29400000;61;a;0;0
6;29400000;29600000;54;a;0;0
6;29600000;29800000;97;a;0;0
6;29800000;30000000;84;a;0;0
6;30000000;30200000;62;a;0;0
6;30200000;30400000;83;a;0;0
6;30400000;30600000;87;a;0;0
6;30600000;30800000;81;a;0;0
6;30800000;31000000;64;a;0;0
6;31000000;31200000;63;a;0;0
6;31200000;31400000;62;a;0;0
6;31400000;31600000;53;a;0;0
6;31600000;31800000;69;a;0;0
6;31800000;32000000;66;a;0;0
6;32000000;32200000;60;a;0;0
6;32200000;32400000;85;a;0;0
6;32400000;32600000;92;a;0;0
6;32600000;32800000;65;a;0;0
6;32800000;33000000;70;a;0;0
6;33000000;33200000;80;a;0;0
6;33200000;33400000;84;a;0;0
6;33400000;33600000;69;a;0;0
6;33600000;33800000;85;a;0;0
6;33800000;34000000;77;a;0;0
6;34000000;34200000;62;a;0;0
6;34200000;34400000;33;a;0;0
6;34400000;34600000;72;a;0;0
6;34600000;34800000;45;a;0;0
6;34800000;35000000;85;a;0;0
6;35000000;35200000;79;a;0;0
6;35200000;35400000;84;a;0;0
6;35400000;35600000;65;a;0;0
6;35600000;35800000;84;a;0;0
6;35800000;36000000;92;a;0;0
6;36000000;36200000;82;a;0;0
6;36200000;36400000;53;a;0;0
6;36400000;36600000;82;a;0;0
6;36600000;36800000;55;a;0;0
6;36800000;37000000;89;a;0;0
6;37000000;37200000;82;a;0;0
6;37200000;37400000;92;a;0;0
6;37400000;37600000;68;a;0;0
6;37600000;37800000;91;a;0;0
6;37800000;38000000;73;a;0;0
