chr;start;end;value1;color
chr6;59800000;59800100;8;a
chr6;60000000;60000100;5;a
chr6;60200000;60200100;4;a
chr6;60400000;60400100;10;a
chr6;60600000;60600100;0;a
chr6;60800000;60800100;0;a
chr6;61000000;61000100;12;a
chr6;61200000;61200100;6;a
chr6;61400000;61400100;0;a
chr6;61600000;61600100;1;a
chr6;61800000;61800100;2;a
chr6;62000000;62000100;1;a
chr6;62200000;62200100;0;a
chr6;62400000;62400100;0;a
chr6;62600000;62600100;2;a
chr6;62800000;62800100;1;a
chr6;63000000;63000100;9;a
chr6;63200000;63200100;6;a
chr6;63400000;63400100;10;a
chr6;63600000;63600100;13;a
chr6;63800000;63800100;1;a
chr6;64000000;64000100;9;a
chr6;64200000;64200100;4;a
chr6;64400000;64400100;1;a
chr6;64600000;64600100;3;a
chr6;64800000;64800100;6;a
chr6;65000000;65000100;4;a
chr6;65200000;65200100;0;a
chr6;65400000;65400100;4;a
chr6;65600000;65600100;19;a
chr6;65800000;65800100;13;a
chr6;66000000;66000100;33;a
chr6;66200000;66200100;21;a
chr6;66400000;66400100;4;a
chr6;66600000;66600100;34;a
chr6;66800000;66800100;39;a
chr6;67000000;67000100;14;a
chr6;67200000;67200100;23;a
chr6;67400000;67400100;30;a
chr6;67600000;67600100;28;a
chr6;67800000;67800100;47;a
chr7;0;100;0;a
chr7;200000;200100;38;a
chr7;400000;400100;52;a
chr7;600000;600100;41;a
chr7;800000;800100;50;a
chr7;1000000;1000100;49;a
chr7;1200000;1200100;57;a
chr7;1400000;1400100;55;a
chr7;1600000;1600100;44;a
chr7;1800000;1800100;40;a
chr7;2000000;2000100;39;a
chr7;2200000;2200100;45;a
chr7;2400000;2400100;32;a
chr7;2600000;2600100;24;a
chr7;2800000;2800100;52;a
chr7;3000000;3000100;40;a
chr7;3200000;3200100;33;a
chr7;3400000;3400100;48;a
chr7;3600000;3600100;36;a
chr7;3800000;3800100;24;a
chr7;4000000;4000100;43;a
chr7;4200000;4200100;32;a
chr7;4400000;4400100;26;a
chr7;4600000;4600100;36;a
chr7;4800000;4800100;36;a
chr7;5000000;5000100;31;a
chr7;5200000;5200100;24;a
chr7;5400000;5400100;38;a
chr7;5600000;5600100;27;a
chr7;5800000;5800100;32;a
chr7;6000000;6000100;37;a
chr7;6200000;6200100;51;a
chr7;6400000;6400100;34;a
chr7;6600000;6600100;45;a
chr7;6800000;6800100;33;a
chr7;7000000;7000100;42;a
chr7;7200000;7200100;33;a
chr7;7400000;7400100;40;a
chr7;7600000;7600100;39;a
chr7;7800000;7800100;36;a
chr7;8000000;8000100;33;a
chr7;8200000;8200100;47;a
chr7;8400000;8400100;37;a
chr7;8600000;8600100;31;a
chr7;8800000;8800100;45;a
chr7;9000000;9000100;55;a
chr7;9200000;9200100;45;a
chr7;9400000;9400100;40;a
chr7;9600000;9600100;31;a
chr7;9800000;9800100;38;a
chr7;10000000;10000100;23;a
chr7;10200000;10200100;33;a
chr7;10400000;10400100;29;a
chr7;10600000;10600100;23;a
chr7;10800000;10800100;17;a
chr7;11000000;11000100;39;a
chr7;11200000;11200100;28;a
chr7;11400000;11400100;20;a
chr7;11600000;11600100;30;a
chr7;11800000;11800100;10;a
chr7;12000000;12000100;21;a
chr7;12200000;12200100;36;a
chr7;12400000;12400100;25;a
chr7;12600000;12600100;22;a
chr7;12800000;12800100;25;a
chr7;13000000;13000100;16;a
chr7;13200000;13200100;11;a
chr7;13400000;13400100;20;a
chr7;13600000;13600100;36;a
chr7;13800000;13800100;37;a
chr7;14000000;14000100;8;a
chr7;14200000;14200100;18;a
chr7;14400000;14400100;25;a
chr7;14600000;14600100;17;a
chr7;14800000;14800100;21;a
chr7;15000000;15000100;25;a
chr7;15200000;15200100;12;a
chr7;15400000;15400100;14;a
chr7;15600000;15600100;9;a
chr7;15800000;15800100;20;a
chr7;16000000;16000100;24;a
chr7;16200000;16200100;18;a
chr7;16400000;16400100;28;a
chr7;16600000;16600100;17;a
chr7;16800000;16800100;4;a
chr7;17000000;17000100;7;a
chr7;17200000;17200100;29;a
chr7;17400000;17400100;18;a
chr7;17600000;17600100;11;a
chr7;17800000;17800100;12;a
chr7;18000000;18000100;30;a
chr7;18200000;18200100;21;a
chr7;18400000;18400100;8;a
chr7;18600000;18600100;26;a
chr7;18800000;18800100;20;a
chr7;19000000;19000100;12;a
chr7;19200000;19200100;27;a
chr7;19400000;19400100;11;a
chr7;19600000;19600100;16;a
chr7;19800000;19800100;5;a
chr7;20000000;20000100;8;a
chr7;20200000;20200100;3;a
chr7;20400000;20400100;2;a
chr7;20600000;20600100;2;a
chr7;20800000;20800100;2;a
chr7;21000000;21000100;4;a
chr7;21200000;21200100;4;a
chr7;21400000;21400100;4;a
chr7;21600000;21600100;4;a
chr7;21800000;21800100;7;a
chr7;22000000;22000100;5;a
chr7;22200000;22200100;12;a
chr7;22400000;22400100;2;a
chr7;22600000;22600100;1;a
chr7;22800000;22800100;12;a
chr7;23000000;23000100;7;a
chr7;23200000;23200100;9;a
chr7;23400000;23400100;2;a
chr7;23600000;23600100;3;a
chr7;23800000;23800100;4;a
chr7;24000000;24000100;2;a
chr7;24200000;24200100;2;a
chr7;24400000;24400100;9;a
chr7;24600000;24600100;12;a
chr7;24800000;24800100;9;a
chr7;25000000;25000100;1;a
chr7;25200000;25200100;4;a
chr7;25400000;25400100;2;a
chr7;25600000;25600100;4;a
chr7;25800000;25800100;2;a
chr7;26000000;26000100;4;a
chr7;26200000;26200100;0;a
chr7;26400000;26400100;0;a
chr7;26600000;26600100;8;a
chr7;26800000;26800100;0;a
chr7;27000000;27000100;2;a
chr7;27200000;27200100;0;a
chr7;27400000;27400100;0;a
chr7;27600000;27600100;0;a
chr7;27800000;27800100;0;a
chr7;28000000;28000100;0;a
chr7;28200000;28200100;0;a
chr7;28400000;28400100;0;a
chr7;28600000;28600100;0;a
chr7;28800000;28800100;0;a
chr7;29000000;29000100;0;a
chr7;29200000;29200100;0;a
chr7;29400000;29400100;7;a
chr7;29600000;29600100;6;a
chr7;29800000;29800100;2;a
chr7;30000000;30000100;4;a
chr7;30200000;30200100;1;a
chr7;30400000;30400100;9;a
chr7;30600000;30600100;3;a
chr7;30800000;30800100;7;a
chr7;31000000;31000100;8;a
chr7;31200000;31200100;13;a
chr7;31400000;31400100;3;a
chr7;31600000;31600100;8;a
chr7;31800000;31800100;7;a
chr7;32000000;32000100;1;a
chr7;32200000;32200100;3;a
chr7;32400000;32400100;5;a
chr7;32600000;32600100;8;a
chr7;32800000;32800100;9;a
chr7;33000000;33000100;1;a
chr7;33200000;33200100;2;a
chr7;33400000;33400100;17;a
chr7;33600000;33600100;9;a
chr7;33800000;33800100;3;a
chr7;34000000;34000100;2;a
chr7;34200000;34200100;4;a
chr7;34400000;34400100;3;a
chr7;34600000;34600100;4;a
chr7;34800000;34800100;5;a
chr7;35000000;35000100;0;a
chr7;35200000;35200100;1;a
chr7;35400000;35400100;1;a
chr7;35600000;35600100;9;a
chr7;35800000;35800100;0;a
chr7;36000000;36000100;1;a
chr7;36200000;36200100;1;a
chr7;36400000;36400100;2;a
chr7;36600000;36600100;6;a
chr7;36800000;36800100;0;a
chr7;37000000;37000100;1;a
chr7;37200000;37200100;9;a
chr7;37400000;37400100;5;a
chr7;37600000;37600100;8;a
chr7;37800000;37800100;0;a
chr7;38000000;38000100;2;a
chr7;38200000;38200100;0;a
chr7;38400000;38400100;2;a
chr7;38600000;38600100;1;a
chr7;38800000;38800100;0;a
chr7;39000000;39000100;0;a
chr7;39200000;39200100;7;a
chr7;39400000;39400100;8;a
chr7;39600000;39600100;0;a
chr7;39800000;39800100;5;a
chr7;40000000;40000100;0;a
chr7;40200000;40200100;0;a
chr7;40400000;40400100;0;a
chr7;40600000;40600100;5;a
chr7;40800000;40800100;0;a
chr7;41000000;41000100;0;a
chr7;41200000;41200100;0;a
chr7;41400000;41400100;0;a
chr7;41600000;41600100;2;a
chr7;41800000;41800100;0;a
chr7;42000000;42000100;0;a
chr7;42200000;42200100;7;a
chr7;42400000;42400100;0;a
chr7;42600000;42600100;0;a
chr8;0;100;0;a
chr8;200000;200100;55;a
chr8;400000;400100;36;a
chr8;600000;600100;27;a
chr8;800000;800100;24;a
chr8;1000000;1000100;52;a
chr8;1200000;1200100;37;a
chr8;1400000;1400100;29;a
chr8;1600000;1600100;21;a
chr8;1800000;1800100;32;a
chr8;2000000;2000100;13;a
chr8;2200000;2200100;10;a
chr8;2400000;2400100;13;a
chr8;2600000;2600100;17;a
chr8;2800000;2800100;10;a
chr8;3000000;3000100;31;a
chr8;3200000;3200100;26;a
chr8;3400000;3400100;24;a
chr8;3600000;3600100;16;a
chr8;3800000;3800100;27;a
chr8;4000000;4000100;16;a
chr8;4200000;4200100;19;a
chr8;4400000;4400100;21;a
chr8;4600000;4600100;0;a
chr8;4800000;4800100;2;a
chr8;5000000;5000100;32;a
chr8;5200000;5200100;4;a
chr8;5400000;5400100;7;a
chr8;5600000;5600100;6;a
chr8;5800000;5800100;14;a
chr8;6000000;6000100;23;a
chr8;6200000;6200100;15;a
chr8;6400000;6400100;18;a
chr8;6600000;6600100;9;a
chr8;6800000;6800100;6;a
chr8;7000000;7000100;5;a
chr8;7200000;7200100;17;a
chr8;7400000;7400100;15;a
chr8;7600000;7600100;32;a
chr8;7800000;7800100;14;a
chr8;8000000;8000100;4;a
chr8;8200000;8200100;6;a
chr8;8400000;8400100;5;a
chr8;8600000;8600100;2;a
chr8;8800000;8800100;4;a
chr8;9000000;9000100;4;a
chr8;9200000;9200100;14;a
chr8;9400000;9400100;17;a
chr8;9600000;9600100;14;a
chr8;9800000;9800100;25;a
chr8;10000000;10000100;10;a
chr8;10200000;10200100;24;a
chr8;10400000;10400100;9;a
chr8;10600000;10600100;21;a
chr8;10800000;10800100;16;a
chr8;11000000;11000100;7;a
chr8;11200000;11200100;7;a
chr8;11400000;11400100;0;a
chr8;11600000;11600100;3;a
chr8;11800000;11800100;1;a
chr8;12000000;12000100;2;a
chr8;12200000;12200100;0;a
chr8;12400000;12400100;0;a
chr8;12600000;12600100;6;a
chr8;12800000;12800100;2;a
chr8;13000000;13000100;7;a
chr8;13200000;13200100;3;a
chr8;13400000;13400100;7;a
chr8;13600000;13600100;5;a
chr8;13800000;13800100;4;a
chr8;14000000;14000100;1;a
chr8;14200000;14200100;0;a
chr8;14400000;14400100;2;a
chr8;14600000;14600100;3;a
chr8;14800000;14800100;4;a
chr8;15000000;15000100;1;a
chr8;15200000;15200100;0;a
chr8;15400000;15400100;0;a
chr8;15600000;15600100;2;a
chr8;15800000;15800100;0;a
chr8;16000000;16000100;0;a
chr8;16200000;16200100;0;a
chr8;16400000;16400100;0;a
chr8;16600000;16600100;7;a
chr8;16800000;16800100;16;a
chr8;17000000;17000100;1;a
chr8;17200000;17200100;1;a
chr8;17400000;17400100;5;a
chr8;17600000;17600100;0;a
chr8;17800000;17800100;1;a
chr8;18000000;18000100;0;a
chr8;18200000;18200100;0;a
chr8;18400000;18400100;1;a
chr8;18600000;18600100;0;a
chr8;18800000;18800100;0;a
chr8;19000000;19000100;2;a
chr8;19200000;19200100;0;a
chr8;19400000;19400100;0;a
chr8;19600000;19600100;0;a
chr8;19800000;19800100;0;a
chr8;20000000;20000100;1;a
chr8;20200000;20200100;0;a
chr8;20400000;20400100;0;a
chr8;20600000;20600100;0;a
chr8;20800000;20800100;6;a
chr8;21000000;21000100;6;a
chr8;21200000;21200100;0;a
chr8;21400000;21400100;0;a
chr8;21600000;21600100;0;a
chr8;21800000;21800100;7;a
chr8;22000000;22000100;0;a
chr8;22200000;22200100;6;a
chr8;22400000;22400100;0;a
chr8;22600000;22600100;0;a
chr8;22800000;22800100;0;a
chr8;23000000;23000100;0;a
chr8;23200000;23200100;6;a
chr8;23400000;23400100;0;a
chr8;23600000;23600100;0;a
chr8;23800000;23800100;0;a
chr8;24000000;24000100;0;a
chr8;24200000;24200100;0;a
chr8;24400000;24400100;0;a
chr8;24600000;24600100;1;a
chr8;24800000;24800100;0;a
chr8;25000000;25000100;0;a
chr8;25200000;25200100;1;a
chr8;25400000;25400100;0;a
chr8;25600000;25600100;6;a
chr8;25800000;25800100;6;a
chr8;26000000;26000100;1;a
chr8;26200000;26200100;0;a
chr8;26400000;26400100;2;a
chr8;26600000;26600100;0;a
chr8;26800000;26800100;5;a
chr8;27000000;27000100;4;a
chr8;27200000;27200100;0;a
chr8;27400000;27400100;0;a
chr8;27600000;27600100;0;a
chr8;27800000;27800100;2;a
chr8;28000000;28000100;2;a
chr8;28200000;28200100;10;a
chr8;28400000;28400100;4;a
chr8;28600000;28600100;3;a
chr8;28800000;28800100;1;a
chr8;29000000;29000100;0;a
chr8;29200000;29200100;1;a
chr8;29400000;29400100;0;a
chr8;29600000;29600100;0;a
chr8;29800000;29800100;0;a
chr8;30000000;30000100;0;a
chr8;30200000;30200100;0;a
chr8;30400000;30400100;2;a
chr8;30600000;30600100;10;a
chr8;30800000;30800100;6;a
chr8;31000000;31000100;1;a
chr8;31200000;31200100;5;a
chr8;31400000;31400100;7;a
chr8;31600000;31600100;14;a
chr8;31800000;31800100;0;a
chr8;32000000;32000100;5;a
chr8;32200000;32200100;10;a
chr8;32400000;32400100;5;a
chr8;32600000;32600100;8;a
chr8;32800000;32800100;4;a
chr8;33000000;33000100;2;a
chr8;33200000;33200100;1;a
chr8;33400000;33400100;0;a
chr8;33600000;33600100;10;a
chr8;33800000;33800100;6;a
chr8;34000000;34000100;5;a
chr8;34200000;34200100;10;a
chr8;34400000;34400100;6;a
chr8;34600000;34600100;15;a
chr8;34800000;34800100;13;a
chr8;35000000;35000100;5;a
chr8;35200000;35200100;11;a
chr8;35400000;35400100;3;a
chr8;35600000;35600100;6;a
chr8;35800000;35800100;20;a
chr8;36000000;36000100;11;a
chr8;36200000;36200100;9;a
chr8;36400000;36400100;12;a
chr8;36600000;36600100;15;a
chr8;36800000;36800100;4;a
chr8;37000000;37000100;22;a
chr8;37200000;37200100;7;a
chr8;37400000;37400100;6;a
chr8;37600000;37600100;11;a
chr8;37800000;37800100;16;a
chr8;38000000;38000100;0;a
chr8;38200000;38200100;0;a
chr8;38400000;38400100;0;a
chr8;38600000;38600100;16;a
chr8;38800000;38800100;18;a
chr8;39000000;39000100;9;a
chr8;39200000;39200100;16;a
chr8;39400000;39400100;12;a
chr8;39600000;39600100;17;a
chr8;39800000;39800100;28;a
chr8;40000000;40000100;6;a
chr8;40200000;40200100;0;a
chr8;40400000;40400100;18;a
chr8;40600000;40600100;35;a
chr8;40800000;40800100;0;a
chr8;41000000;41000100;0;a
chr8;41200000;41200100;0;a
chr8;41400000;41400100;0;a
chr8;41600000;41600100;0;a
chr8;41800000;41800100;2;a
chr8;42000000;42000100;24;a
chr8;42200000;42200100;12;a
chr8;42400000;42400100;6;a
chr8;42600000;42600100;17;a
chr8;42800000;42800100;33;a
chr8;43000000;43000100;26;a
chr8;43200000;43200100;8;a
chr8;43400000;43400100;19;a
chr8;43600000;43600100;22;a
chr8;43800000;43800100;37;a
chr8;44000000;44000100;42;a
chr8;44200000;44200100;14;a
chr8;44400000;44400100;27;a
chr8;44600000;44600100;39;a
chr8;44800000;44800100;25;a
chr8;45000000;45000100;30;a
chr8;45200000;45200100;37;a
chr8;45400000;45400100;23;a
chr8;45600000;45600100;37;a
chr8;45800000;45800100;17;a
chr8;46000000;46000100;37;a
chr8;46200000;46200100;33;a
chr8;46400000;46400100;33;a
chr8;46600000;46600100;21;a
chr8;46800000;46800100;35;a
chr8;47000000;47000100;31;a
chr8;47200000;47200100;32;a
chr8;47400000;47400100;30;a
chr8;47600000;47600100;33;a
chr8;47800000;47800100;29;a
chr8;48000000;48000100;44;a
chr8;48200000;48200100;36;a
chr8;48400000;48400100;30;a
chr8;48600000;48600100;37;a
chr8;48800000;48800100;30;a
chr8;49000000;49000100;44;a
chr8;49200000;49200100;43;a
chr8;49400000;49400100;42;a
chr8;49600000;49600100;33;a
chr8;49800000;49800100;30;a
chr8;50000000;50000100;31;a
chr9;0;100;0;a
chr9;200000;200100;58;a
chr9;400000;400100;34;a
chr9;600000;600100;47;a
chr9;800000;800100;44;a
chr9;1000000;1000100;39;a
chr9;1200000;1200100;29;a
chr9;1400000;1400100;41;a
chr9;1600000;1600100;25;a
chr9;1800000;1800100;2;a
chr9;2000000;2000100;48;a
chr9;2200000;2200100;18;a
chr9;2400000;2400100;40;a
chr9;2600000;2600100;38;a
chr9;2800000;2800100;39;a
chr9;3000000;3000100;32;a
chr9;3200000;3200100;18;a
chr9;3400000;3400100;47;a
chr9;3600000;3600100;45;a
chr9;3800000;3800100;51;a
chr9;4000000;4000100;48;a
chr9;4200000;4200100;34;a
chr9;4400000;4400100;30;a
chr9;4600000;4600100;24;a
chr9;4800000;4800100;0;a
chr9;5000000;5000100;36;a
chr9;5200000;5200100;44;a
chr9;5400000;5400100;19;a
chr9;5600000;5600100;3;a
chr9;5800000;5800100;6;a
chr9;6000000;6000100;23;a
chr9;6200000;6200100;0;a
chr9;6400000;6400100;36;a
chr9;6600000;6600100;17;a
chr9;6800000;6800100;11;a
chr9;7000000;7000100;6;a
chr9;7200000;7200100;14;a
chr9;7400000;7400100;0;a
chr9;7600000;7600100;0;a
chr9;7800000;7800100;29;a
chr9;8000000;8000100;26;a
chr9;8200000;8200100;12;a
chr9;8400000;8400100;7;a
chr9;8600000;8600100;18;a
chr9;8800000;8800100;23;a
chr9;9000000;9000100;21;a
chr9;9200000;9200100;5;a
chr9;9400000;9400100;0;a
chr9;9600000;9600100;10;a
chr9;9800000;9800100;10;a
chr9;10000000;10000100;19;a
chr9;10200000;10200100;22;a
chr9;10400000;10400100;21;a
chr9;10600000;10600100;12;a
chr9;10800000;10800100;8;a
chr9;11000000;11000100;0;a
chr9;11200000;11200100;9;a
chr9;11400000;11400100;11;a
chr9;11600000;11600100;3;a
chr9;11800000;11800100;1;a
chr9;12000000;12000100;4;a
chr9;12200000;12200100;8;a
chr9;12400000;12400100;16;a
chr9;12600000;12600100;21;a
chr9;12800000;12800100;19;a
chr9;13000000;13000100;16;a
chr9;13200000;13200100;7;a
chr9;13400000;13400100;5;a
chr9;13600000;13600100;0;a
chr9;13800000;13800100;10;a
chr9;14000000;14000100;9;a
chr9;14200000;14200100;1;a
chr9;14400000;14400100;0;a
chr9;14600000;14600100;2;a
chr9;14800000;14800100;0;a
chr9;15000000;15000100;1;a
chr9;15200000;15200100;0;a
chr9;15400000;15400100;0;a
chr9;15600000;15600100;0;a
chr9;15800000;15800100;0;a
chr9;16000000;16000100;0;a
chr9;16200000;16200100;7;a
chr9;16400000;16400100;7;a
chr9;16600000;16600100;0;a
chr9;16800000;16800100;0;a
chr9;17000000;17000100;5;a
chr9;17200000;17200100;0;a
chr9;17400000;17400100;1;a
chr9;17600000;17600100;0;a
chr9;17800000;17800100;0;a
chr9;18000000;18000100;0;a
chr9;18200000;18200100;0;a
chr9;18400000;18400100;0;a
chr9;18600000;18600100;0;a
chr9;18800000;18800100;1;a
chr9;19000000;19000100;0;a
chr9;19200000;19200100;0;a
chr9;19400000;19400100;0;a
chr9;19600000;19600100;0;a
chr9;19800000;19800100;0;a
chr9;20000000;20000100;0;a
chr9;20200000;20200100;0;a
chr9;20400000;20400100;0;a
chr9;20600000;20600100;0;a
chr9;20800000;20800100;0;a
chr9;21000000;21000100;0;a
chr9;21200000;21200100;1;a
chr9;21400000;21400100;2;a
chr9;21600000;21600100;0;a
chr9;21800000;21800100;0;a
chr9;22000000;22000100;0;a
chr9;22200000;22200100;0;a
chr9;22400000;22400100;0;a
chr9;22600000;22600100;0;a
chr9;22800000;22800100;0;a
chr9;23000000;23000100;0;a
chr9;23200000;23200100;3;a
chr9;23400000;23400100;4;a
chr9;23600000;23600100;2;a
chr9;23800000;23800100;0;a
chr9;24000000;24000100;0;a
chr9;24200000;24200100;0;a
chr9;24400000;24400100;5;a
chr9;24600000;24600100;0;a
chr9;24800000;24800100;0;a
chr9;25000000;25000100;0;a
chr9;25200000;25200100;0;a
chr9;25400000;25400100;3;a
chr9;25600000;25600100;0;a
chr9;25800000;25800100;0;a
chr9;26000000;26000100;0;a
chr9;26200000;26200100;0;a
chr9;26400000;26400100;1;a
chr9;26600000;26600100;9;a
chr9;26800000;26800100;5;a
chr9;27000000;27000100;1;a
chr9;27200000;27200100;0;a
chr9;27400000;27400100;3;a
chr9;27600000;27600100;0;a
chr9;27800000;27800100;0;a
chr9;28000000;28000100;0;a
chr9;28200000;28200100;0;a
chr9;28400000;28400100;1;a
chr9;28600000;28600100;0;a
chr9;28800000;28800100;7;a
chr9;29000000;29000100;5;a
chr9;29200000;29200100;0;a
chr9;29400000;29400100;0;a
chr9;29600000;29600100;0;a
chr9;29800000;29800100;0;a
chr9;30000000;30000100;0;a
chr9;30200000;30200100;9;a
chr9;30400000;30400100;2;a
chr9;30600000;30600100;0;a
chr9;30800000;30800100;0;a
chr9;31000000;31000100;0;a
chr9;31200000;31200100;0;a
chr9;31400000;31400100;0;a
chr9;31600000;31600100;0;a
chr9;31800000;31800100;0;a
chr9;32000000;32000100;0;a
chr9;32200000;32200100;0;a
chr9;32400000;32400100;0;a
chr9;32600000;32600100;0;a
chr9;32800000;32800100;4;a
chr9;33000000;33000100;4;a
chr9;33200000;33200100;0;a
chr9;33400000;33400100;7;a
chr9;33600000;33600100;4;a
chr9;33800000;33800100;1;a
chr9;34000000;34000100;2;a
chr9;34200000;34200100;0;a
chr9;34400000;34400100;11;a
chr9;34600000;34600100;4;a
chr9;34800000;34800100;6;a
chr9;35000000;35000100;5;a
chr9;35200000;35200100;4;a
chr9;35400000;35400100;7;a
chr9;35600000;35600100;0;a
chr9;35800000;35800100;0;a
chr9;36000000;36000100;10;a
chr9;36200000;36200100;1;a
chr9;36400000;36400100;3;a
chr9;36600000;36600100;5;a
chr9;36800000;36800100;14;a
chr9;37000000;37000100;6;a
chr9;37200000;37200100;15;a
chr9;37400000;37400100;0;a
chr9;37600000;37600100;1;a
chr9;37800000;37800100;3;a
chr9;38000000;38000100;7;a
chr9;38200000;38200100;15;a
chr9;38400000;38400100;20;a
chr9;38600000;38600100;15;a
chr9;38800000;38800100;3;a
chr9;39000000;39000100;4;a
chr9;39200000;39200100;1;a
chr9;39400000;39400100;1;a
chr9;39600000;39600100;0;a
chr9;39800000;39800100;0;a
chr9;40000000;40000100;1;a
chr9;40200000;40200100;0;a
chr9;40400000;40400100;1;a
chr9;40600000;40600100;5;a
chr9;40800000;40800100;15;a
chr9;41000000;41000100;30;a
chr9;41200000;41200100;28;a
chr9;41400000;41400100;42;a
chr9;41600000;41600100;26;a
chr9;41800000;41800100;30;a
chr10;0;100;0;a
chr10;200000;200100;39;a
chr10;400000;400100;45;a
chr10;600000;600100;46;a
chr10;800000;800100;47;a
chr10;1000000;1000100;39;a
chr10;1200000;1200100;42;a
chr10;1400000;1400100;34;a
chr10;1600000;1600100;36;a
chr10;1800000;1800100;40;a
chr10;2000000;2000100;36;a
chr10;2200000;2200100;47;a
chr10;2400000;2400100;47;a
chr10;2600000;2600100;41;a
chr10;2800000;2800100;29;a
chr10;3000000;3000100;21;a
chr10;3200000;3200100;41;a
chr10;3400000;3400100;26;a
chr10;3600000;3600100;33;a
chr10;3800000;3800100;30;a
chr10;4000000;4000100;33;a
chr10;4200000;4200100;19;a
chr10;4400000;4400100;30;a
chr10;4600000;4600100;35;a
chr10;4800000;4800100;33;a
chr10;5000000;5000100;32;a
chr10;5200000;5200100;43;a
chr10;5400000;5400100;25;a
chr10;5600000;5600100;34;a
chr10;5800000;5800100;15;a
chr10;6000000;6000100;10;a
chr10;6200000;6200100;32;a
chr10;6400000;6400100;25;a
chr10;6600000;6600100;26;a
chr10;6800000;6800100;25;a
chr10;7000000;7000100;22;a
chr10;7200000;7200100;15;a
chr10;7400000;7400100;24;a
chr10;7600000;7600100;15;a
chr10;7800000;7800100;61;a
chr10;8000000;8000100;31;a
chr10;8200000;8200100;12;a
chr10;8400000;8400100;7;a
chr10;8600000;8600100;5;a
chr10;8800000;8800100;22;a
chr10;9000000;9000100;14;a
chr10;9200000;9200100;20;a
chr10;9400000;9400100;13;a
chr10;9600000;9600100;8;a
chr10;9800000;9800100;6;a
chr10;10000000;10000100;26;a
chr10;10200000;10200100;15;a
chr10;10400000;10400100;4;a
chr10;10600000;10600100;1;a
chr10;10800000;10800100;10;a
chr10;11000000;11000100;20;a
chr10;11200000;11200100;5;a
chr10;11400000;11400100;5;a
chr10;11600000;11600100;12;a
chr10;11800000;11800100;9;a
chr10;12000000;12000100;1;a
chr10;12200000;12200100;11;a
chr10;12400000;12400100;6;a
chr10;12600000;12600100;10;a
chr10;12800000;12800100;5;a
chr10;13000000;13000100;1;a
chr10;13200000;13200100;7;a
chr10;13400000;13400100;11;a
chr10;13600000;13600100;5;a
chr10;13800000;13800100;15;a
chr10;14000000;14000100;5;a
chr10;14200000;14200100;17;a
chr10;14400000;14400100;3;a
chr10;14600000;14600100;9;a
chr10;14800000;14800100;4;a
chr10;15000000;15000100;6;a
chr10;15200000;15200100;6;a
chr10;15400000;15400100;13;a
chr10;15600000;15600100;0;a
chr10;15800000;15800100;5;a
chr10;16000000;16000100;6;a
chr10;16200000;16200100;3;a
chr10;16400000;16400100;0;a
chr10;16600000;16600100;0;a
chr10;16800000;16800100;0;a
chr10;17000000;17000100;2;a
chr10;17200000;17200100;0;a
chr10;17400000;17400100;0;a
chr10;17600000;17600100;3;a
chr10;17800000;17800100;5;a
chr10;18000000;18000100;12;a
chr10;18200000;18200100;1;a
chr10;18400000;18400100;2;a
chr10;18600000;18600100;1;a
chr10;18800000;18800100;1;a
chr10;19000000;19000100;4;a
chr10;19200000;19200100;0;a
chr10;19400000;19400100;0;a
chr10;19600000;19600100;0;a
chr10;19800000;19800100;0;a
chr10;20000000;20000100;0;a
chr10;20200000;20200100;0;a
chr10;20400000;20400100;0;a
chr10;20600000;20600100;2;a
chr10;20800000;20800100;0;a
chr10;21000000;21000100;0;a
chr10;21200000;21200100;11;a
chr10;21400000;21400100;0;a
chr10;21600000;21600100;0;a
chr10;21800000;21800100;0;a
chr10;22000000;22000100;2;a
chr10;22200000;22200100;0;a
chr10;22400000;22400100;0;a
chr10;22600000;22600100;0;a
chr10;22800000;22800100;0;a
chr10;23000000;23000100;0;a
chr10;23200000;23200100;0;a
chr10;23400000;23400100;13;a
chr10;23600000;23600100;7;a
chr10;23800000;23800100;0;a
chr10;24000000;24000100;2;a
chr10;24200000;24200100;3;a
chr10;24400000;24400100;0;a
chr10;24600000;24600100;0;a
chr10;24800000;24800100;0;a
chr10;25000000;25000100;0;a
chr10;25200000;25200100;2;a
chr10;25400000;25400100;1;a
chr10;25600000;25600100;0;a
chr10;25800000;25800100;0;a
chr10;26000000;26000100;2;a
chr10;26200000;26200100;0;a
chr10;26400000;26400100;0;a
chr10;26600000;26600100;3;a
chr10;26800000;26800100;1;a
chr10;27000000;27000100;0;a
chr10;27200000;27200100;0;a
chr10;27400000;27400100;0;a
chr10;27600000;27600100;3;a
chr10;27800000;27800100;10;a
chr10;28000000;28000100;0;a
chr10;28200000;28200100;0;a
chr10;28400000;28400100;0;a
chr10;28600000;28600100;2;a
chr10;28800000;28800100;0;a
chr10;29000000;29000100;0;a
chr10;29200000;29200100;4;a
chr10;29400000;29400100;0;a
chr10;29600000;29600100;0;a
chr10;29800000;29800100;0;a
chr10;30000000;30000100;1;a
chr10;30200000;30200100;0;a
chr10;30400000;30400100;0;a
chr10;30600000;30600100;0;a
chr10;30800000;30800100;0;a
chr10;31000000;31000100;0;a
chr10;31200000;31200100;0;a
chr10;31400000;31400100;1;a
chr10;31600000;31600100;0;a
chr10;31800000;31800100;1;a
chr10;32000000;32000100;0;a
