chr	start	end	valeu1	color	V6	V7
sq0006	25700000	25800000	10	a	0	0
sq0006	25800000	25900000	20	a	0	0
sq0006	25900000	26000000	20	a	0	0
sq0006	26000000	26100000	10	a	0	0
sq0006	26100000	26200000	40	a	0	0
sq0006	26200000	26300000	0	a	0	0
sq0006	26300000	26400000	10	a	0	0
sq0006	26400000	26500000	0	a	0	0
sq0006	26500000	26600000	10	a	0	0
sq0006	26600000	26700000	0	a	0	0
sq0006	26700000	26800000	40	a	0	0
sq0006	26800000	26900000	20	a	0	0
sq0006	26900000	27000000	40	a	0	0
sq0006	27000000	27100000	10	a	0	0
sq0006	27100000	27200000	0	a	0	0
sq0006	27200000	27300000	0	a	0	0
sq0006	27300000	27400000	40	a	0	0
sq0006	27400000	27500000	40	a	0	0
sq0006	27500000	27600000	40	a	0	0
sq0006	27600000	27700000	20	a	0	0
sq0006	27700000	27800000	0	a	0	0
sq0006	27800000	27900000	10	a	0	0
sq0006	27900000	28000000	20	a	0	0
sq0006	28000000	28100000	0	a	0	0
sq0006	28100000	28200000	20	a	0	0
sq0006	28200000	28300000	10	a	0	0
sq0006	28300000	28400000	0	a	0	0
sq0006	28400000	28500000	0	a	0	0
sq0006	28500000	28600000	0	a	0	0
sq0006	28600000	28700000	30	a	0	0
sq0006	28700000	28800000	0	a	0	0
sq0006	28800000	28900000	0	a	0	0
sq0006	28900000	29000000	30	a	0	0
sq0006	29000000	29100000	10	a	0	0
sq0006	29100000	29200000	20	a	0	0
sq0006	29200000	29300000	0	a	0	0
sq0006	29300000	29400000	20	a	0	0
sq0006	29400000	29500000	40	a	0	0
sq0006	29500000	29600000	0	a	0	0
sq0006	29600000	29700000	60	a	0	0
sq0006	29700000	29800000	20	a	0	0
sq0006	29800000	29900000	0	a	0	0
sq0006	29900000	30000000	10	a	0	0
sq0006	30000000	30100000	0	a	0	0
sq0006	30100000	30200000	10	a	0	0
sq0006	30200000	30300000	30	a	0	0
sq0006	30300000	30400000	0	a	0	0
sq0006	30400000	30500000	10	a	0	0
sq0006	30500000	30600000	30	a	0	0
sq0006	30600000	30700000	0	a	0	0
sq0006	30700000	30800000	0	a	0	0
sq0006	30800000	30900000	10	a	0	0
sq0006	30900000	31000000	0	a	0	0
sq0006	31000000	31100000	10	a	0	0
sq0006	31100000	31200000	0	a	0	0
sq0006	31200000	31300000	20	a	0	0
sq0006	31300000	31400000	20	a	0	0
sq0006	31400000	31500000	20	a	0	0
sq0006	31500000	31600000	10	a	0	0
sq0006	31600000	31700000	0	a	0	0
sq0006	31700000	31800000	30	a	0	0
sq0006	31800000	31900000	10	a	0	0
sq0006	31900000	32000000	0	a	0	0
sq0006	32000000	32100000	20	a	0	0
sq0006	32100000	32200000	10	a	0	0
sq0006	32200000	32300000	40	a	0	0
sq0006	32300000	32400000	10	a	0	0
sq0006	32400000	32500000	20	a	0	0
sq0006	32500000	32600000	30	a	0	0
sq0006	32600000	32700000	0	a	0	0
sq0006	32700000	32800000	10	a	0	0
sq0006	32800000	32900000	10	a	0	0
sq0006	32900000	33000000	30	a	0	0
sq0006	33000000	33100000	0	a	0	0
sq0006	33100000	33200000	20	a	0	0
sq0006	33200000	33300000	0	a	0	0
sq0006	33300000	33400000	0	a	0	0
sq0006	33400000	33500000	30	a	0	0
sq0006	33500000	33600000	0	a	0	0
sq0006	33600000	33700000	20	a	0	0
sq0006	33700000	33800000	10	a	0	0
sq0006	33800000	33900000	40	a	0	0
sq0006	33900000	34000000	0	a	0	0
sq0006	34000000	34100000	10	a	0	0
sq0006	34100000	34200000	0	a	0	0
sq0006	34200000	34300000	20	a	0	0
sq0006	34300000	34400000	10	a	0	0
sq0006	34400000	34500000	40	a	0	0
sq0006	34500000	34600000	20	a	0	0
sq0006	34600000	34700000	30	a	0	0
sq0006	34700000	34800000	20	a	0	0
sq0006	34800000	34900000	30	a	0	0
sq0006	34900000	35000000	20	a	0	0
sq0006	35000000	35100000	60	a	0	0
sq0006	35100000	35200000	30	a	0	0
sq0006	35200000	35300000	10	a	0	0
sq0006	35300000	35400000	10	a	0	0
sq0006	35400000	35500000	20	a	0	0
sq0006	35500000	35600000	10	a	0	0
sq0006	35600000	35700000	20	a	0	0
sq0006	35700000	35800000	0	a	0	0
sq0006	35800000	35900000	40	a	0	0
sq0006	35900000	36000000	20	a	0	0
sq0006	36000000	36100000	10	a	0	0
sq0006	36100000	36200000	10	a	0	0
sq0006	36200000	36300000	10	a	0	0
sq0006	36300000	36400000	30	a	0	0
sq0006	36400000	36500000	0	a	0	0
sq0006	36500000	36600000	0	a	0	0
sq0006	36600000	36700000	10	a	0	0
sq0006	36700000	36800000	10	a	0	0
sq0006	36800000	36900000	10	a	0	0
sq0006	36900000	37000000	10	a	0	0
sq0006	37000000	37100000	0	a	0	0
sq0008	0	100000	0	a	0	0
sq0008	100000	200000	0	a	0	0
sq0008	200000	300000	0	a	0	0
sq0008	300000	400000	20	a	0	0
sq0008	400000	500000	10	a	0	0
sq0008	500000	600000	0	a	0	0
sq0008	600000	700000	0	a	0	0
sq0008	700000	800000	20	a	0	0
sq0008	800000	900000	0	a	0	0
sq0008	900000	1000000	0	a	0	0
sq0008	1000000	1100000	0	a	0	0
sq0008	1100000	1200000	10	a	0	0
sq0008	1200000	1300000	0	a	0	0
sq0008	1300000	1400000	0	a	0	0
sq0008	1400000	1500000	0	a	0	0
sq0008	1500000	1600000	0	a	0	0
sq0008	1600000	1700000	0	a	0	0
sq0008	1700000	1800000	30	a	0	0
sq0008	1800000	1900000	0	a	0	0
sq0008	1900000	2000000	0	a	0	0
sq0008	2000000	2100000	0	a	0	0
sq0008	2100000	2200000	0	a	0	0
sq0008	2200000	2300000	0	a	0	0
sq0008	2300000	2400000	0	a	0	0
sq0008	2400000	2500000	0	a	0	0
sq0008	2500000	2600000	0	a	0	0
sq0008	2600000	2700000	0	a	0	0
sq0008	2700000	2800000	0	a	0	0
sq0008	2800000	2900000	10	a	0	0
sq0008	2900000	3000000	0	a	0	0
sq0008	3000000	3100000	0	a	0	0
sq0008	3100000	3200000	10	a	0	0
sq0008	3200000	3300000	0	a	0	0
sq0008	3300000	3400000	0	a	0	0
sq0008	3400000	3500000	0	a	0	0
sq0008	3500000	3600000	0	a	0	0
sq0008	3600000	3700000	0	a	0	0
sq0008	3700000	3800000	10	a	0	0
sq0008	3800000	3900000	0	a	0	0
sq0008	3900000	4000000	0	a	0	0
sq0008	4000000	4100000	0	a	0	0
sq0008	4100000	4200000	0	a	0	0
sq0008	4200000	4300000	10	a	0	0
sq0008	4300000	4400000	10	a	0	0
sq0008	4400000	4500000	0	a	0	0
sq0008	4500000	4600000	0	a	0	0
sq0008	4600000	4700000	10	a	0	0
sq0008	4700000	4800000	0	a	0	0
sq0008	4800000	4900000	10	a	0	0
sq0008	4900000	5000000	0	a	0	0
sq0008	5000000	5100000	0	a	0	0
sq0008	5100000	5200000	10	a	0	0
sq0008	5200000	5300000	0	a	0	0
sq0008	5300000	5400000	0	a	0	0
sq0008	5400000	5500000	10	a	0	0
sq0008	5500000	5600000	0	a	0	0
sq0008	5600000	5700000	0	a	0	0
sq0008	5700000	5800000	0	a	0	0
sq0008	5800000	5900000	0	a	0	0
sq0008	5900000	6000000	10	a	0	0
sq0008	6000000	6100000	0	a	0	0
sq0008	6100000	6200000	0	a	0	0
sq0008	6200000	6300000	10	a	0	0
sq0008	6300000	6400000	0	a	0	0
sq0008	6400000	6500000	30	a	0	0
sq0008	6500000	6600000	10	a	0	0
sq0008	6600000	6700000	0	a	0	0
sq0008	6700000	6800000	10	a	0	0
sq0008	6800000	6900000	0	a	0	0
sq0008	6900000	7000000	0	a	0	0
sq0008	7000000	7100000	0	a	0	0
sq0008	7100000	7200000	20	a	0	0
sq0008	7200000	7300000	0	a	0	0
sq0008	7300000	7400000	10	a	0	0
sq0008	7400000	7500000	0	a	0	0
sq0008	7500000	7600000	0	a	0	0
sq0008	7600000	7700000	10	a	0	0
sq0008	7700000	7800000	10	a	0	0
sq0008	7800000	7900000	0	a	0	0
sq0008	7900000	8000000	0	a	0	0
sq0008	8000000	8100000	20	a	0	0
sq0008	8100000	8200000	30	a	0	0
sq0008	8200000	8300000	0	a	0	0
sq0008	8300000	8400000	0	a	0	0
sq0008	8400000	8500000	20	a	0	0
sq0008	8500000	8600000	10	a	0	0
sq0008	8600000	8700000	20	a	0	0
sq0008	8700000	8800000	20	a	0	0
sq0008	8800000	8900000	0	a	0	0
sq0008	8900000	9000000	0	a	0	0
sq0008	9000000	9100000	0	a	0	0
sq0008	9100000	9200000	20	a	0	0
sq0008	9200000	9300000	10	a	0	0
sq0008	9300000	9400000	0	a	0	0
sq0008	9400000	9500000	30	a	0	0
sq0008	9500000	9600000	10	a	0	0
sq0008	9600000	9700000	30	a	0	0
sq0008	9700000	9800000	0	a	0	0
sq0008	9800000	9900000	0	a	0	0
sq0008	9900000	10000000	0	a	0	0
sq0008	10000000	10100000	0	a	0	0
sq0008	10100000	10200000	0	a	0	0
sq0008	10200000	10300000	0	a	0	0
sq0008	10300000	10400000	10	a	0	0
sq0008	10400000	10500000	0	a	0	0
sq0008	10500000	10600000	0	a	0	0
sq0008	10600000	10700000	0	a	0	0
sq0008	10700000	10800000	0	a	0	0
sq0008	10800000	10900000	0	a	0	0
sq0008	10900000	11000000	10	a	0	0
sq0008	11000000	11100000	0	a	0	0
sq0008	11100000	11200000	20	a	0	0
sq0008	11200000	11300000	0	a	0	0
sq0008	11300000	11400000	0	a	0	0
sq0008	11400000	11500000	30	a	0	0
sq0008	11500000	11600000	20	a	0	0
sq0008	11600000	11700000	40	a	0	0
sq0008	11700000	11800000	50	a	0	0
sq0008	11800000	11900000	20	a	0	0
sq0008	11900000	12000000	30	a	0	0
sq0008	12000000	12100000	0	a	0	0
sq0008	12100000	12200000	0	a	0	0
sq0008	12200000	12300000	0	a	0	0
sq0008	12300000	12400000	0	a	0	0
sq0008	12400000	12500000	0	a	0	0
sq0008	12500000	12600000	10	a	0	0
sq0008	12600000	12700000	0	a	0	0
sq0008	12700000	12800000	10	a	0	0
sq0008	12800000	12900000	0	a	0	0
sq0008	12900000	13000000	40	a	0	0
sq0008	13000000	13100000	10	a	0	0
sq0008	13100000	13200000	10	a	0	0
sq0008	13200000	13300000	0	a	0	0
sq0008	13300000	13400000	0	a	0	0
sq0008	13400000	13500000	0	a	0	0
sq0008	13500000	13600000	10	a	0	0
sq0008	13600000	13700000	20	a	0	0
sq0008	13700000	13800000	0	a	0	0
sq0008	13800000	13900000	40	a	0	0
sq0008	13900000	14000000	20	a	0	0
sq0008	14000000	14100000	10	a	0	0
sq0008	14100000	14200000	30	a	0	0
sq0008	14200000	14300000	0	a	0	0
sq0008	14300000	14400000	10	a	0	0
sq0008	14400000	14500000	0	a	0	0
sq0008	14500000	14600000	0	a	0	0
sq0008	14600000	14700000	0	a	0	0
sq0008	14700000	14800000	0	a	0	0
sq0008	14800000	14900000	10	a	0	0
sq0008	14900000	15000000	10	a	0	0
sq0008	15000000	15100000	30	a	0	0
sq0008	15100000	15200000	0	a	0	0
sq0008	15200000	15300000	0	a	0	0
sq0008	15300000	15400000	0	a	0	0
sq0008	15400000	15500000	20	a	0	0
sq0008	15500000	15600000	10	a	0	0
sq0008	15600000	15700000	10	a	0	0
sq0008	15700000	15800000	10	a	0	0
sq0008	15800000	15900000	10	a	0	0
sq0008	15900000	16000000	0	a	0	0
sq0008	16000000	16100000	10	a	0	0
sq0008	16100000	16200000	20	a	0	0
sq0008	16200000	16300000	0	a	0	0
sq0008	16300000	16400000	10	a	0	0
sq0008	16400000	16500000	20	a	0	0
sq0008	16500000	16600000	10	a	0	0
sq0008	16600000	16700000	0	a	0	0
sq0008	16700000	16800000	10	a	0	0
sq0008	16800000	16900000	10	a	0	0
sq0008	16900000	17000000	0	a	0	0
sq0008	17000000	17100000	0	a	0	0
sq0008	17100000	17200000	10	a	0	0
sq0008	17200000	17300000	30	a	0	0
sq0008	17300000	17400000	20	a	0	0
sq0008	17400000	17500000	20	a	0	0
sq0008	17500000	17600000	0	a	0	0
sq0008	17600000	17700000	10	a	0	0
sq0008	17700000	17800000	10	a	0	0
sq0008	17800000	17900000	10	a	0	0
sq0008	17900000	18000000	10	a	0	0
sq0008	18000000	18100000	0	a	0	0
sq0008	18100000	18200000	30	a	0	0
sq0008	18200000	18300000	10	a	0	0
sq0008	18300000	18400000	0	a	0	0
sq0008	18400000	18500000	0	a	0	0
sq0008	18500000	18600000	10	a	0	0
sq0008	18600000	18700000	0	a	0	0
sq0008	18700000	18800000	0	a	0	0
sq0008	18800000	18900000	0	a	0	0
sq0008	18900000	19000000	0	a	0	0
sq0008	19000000	19100000	0	a	0	0
sq0008	19100000	19200000	0	a	0	0
sq0008	19200000	19300000	10	a	0	0
sq0008	19300000	19400000	10	a	0	0
sq0008	19400000	19500000	0	a	0	0
sq0008	19500000	19600000	20	a	0	0
sq0008	19600000	19700000	0	a	0	0
sq0008	19700000	19800000	10	a	0	0
sq0008	19800000	19900000	20	a	0	0
sq0008	19900000	20000000	0	a	0	0
sq0008	20000000	20100000	20	a	0	0
sq0008	20100000	20200000	10	a	0	0
sq0008	20200000	20300000	0	a	0	0
sq0008	20300000	20400000	30	a	0	0
sq0008	20400000	20500000	0	a	0	0
sq0008	20500000	20600000	0	a	0	0
sq0008	20600000	20700000	40	a	0	0
sq0008	20700000	20800000	10	a	0	0
sq0008	20800000	20900000	10	a	0	0
sq0008	20900000	21000000	10	a	0	0
sq0008	21000000	21100000	0	a	0	0
sq0008	21100000	21200000	0	a	0	0
sq0008	21200000	21300000	0	a	0	0
sq0008	21300000	21400000	20	a	0	0
sq0008	21400000	21500000	20	a	0	0
sq0008	21500000	21600000	0	a	0	0
sq0008	21600000	21700000	0	a	0	0
sq0008	21700000	21800000	10	a	0	0
sq0008	21800000	21900000	0	a	0	0
sq0008	21900000	22000000	0	a	0	0
sq0008	22000000	22100000	0	a	0	0
sq0008	22100000	22200000	0	a	0	0
sq0008	22200000	22300000	0	a	0	0
sq0008	22300000	22400000	0	a	0	0
sq0008	22400000	22500000	30	a	0	0
sq0008	22500000	22600000	0	a	0	0
sq0008	22600000	22700000	0	a	0	0
sq0008	22700000	22800000	10	a	0	0
sq0008	22800000	22900000	0	a	0	0
sq0008	22900000	23000000	10	a	0	0
sq0008	23000000	23100000	10	a	0	0
sq0008	23100000	23200000	0	a	0	0
sq0008	23200000	23300000	0	a	0	0
sq0008	23300000	23400000	0	a	0	0
sq0008	23400000	23500000	20	a	0	0
sq0008	23500000	23600000	0	a	0	0
sq0008	23600000	23700000	10	a	0	0
sq0008	23700000	23800000	10	a	0	0
sq0008	23800000	23900000	10	a	0	0
sq0008	23900000	24000000	10	a	0	0
sq0008	24000000	24100000	0	a	0	0
sq0008	24100000	24200000	40	a	0	0
sq0008	24200000	24300000	30	a	0	0
sq0008	24300000	24400000	20	a	0	0
sq0008	24400000	24500000	20	a	0	0
sq0008	24500000	24600000	10	a	0	0
sq0008	24600000	24700000	0	a	0	0
sq0008	24700000	24800000	20	a	0	0
sq0008	24800000	24900000	20	a	0	0
sq0008	24900000	25000000	10	a	0	0
sq0008	25000000	25100000	20	a	0	0
sq0008	25100000	25200000	10	a	0	0
sq0008	25200000	25300000	0	a	0	0
sq0008	25300000	25400000	20	a	0	0
sq0008	25400000	25500000	10	a	0	0
sq0008	25500000	25600000	0	a	0	0
sq0008	25600000	25700000	0	a	0	0
sq0008	25700000	25800000	10	a	0	0
sq0008	25800000	25900000	0	a	0	0
sq0008	25900000	26000000	10	a	0	0
sq0008	26000000	26100000	0	a	0	0
sq0008	26100000	26200000	10	a	0	0
sq0008	26200000	26300000	30	a	0	0
sq0008	26300000	26400000	20	a	0	0
sq0008	26400000	26500000	10	a	0	0
sq0008	26500000	26600000	20	a	0	0
sq0008	26600000	26700000	0	a	0	0
sq0008	26700000	26800000	0	a	0	0
sq0008	26800000	26900000	0	a	0	0
sq0008	26900000	27000000	0	a	0	0
sq0008	27000000	27100000	0	a	0	0
sq0008	27100000	27200000	0	a	0	0
sq0008	27200000	27300000	0	a	0	0
sq0008	27300000	27400000	20	a	0	0
sq0008	27400000	27500000	10	a	0	0
sq0008	27500000	27600000	10	a	0	0
sq0008	27600000	27700000	10	a	0	0
sq0008	27700000	27800000	10	a	0	0
sq0008	27800000	27900000	0	a	0	0
sq0008	27900000	28000000	0	a	0	0
sq0008	28000000	28100000	10	a	0	0
sq0008	28100000	28200000	0	a	0	0
sq0008	28200000	28300000	30	a	0	0
sq0008	28300000	28400000	20	a	0	0
sq0008	28400000	28500000	0	a	0	0
sq0008	28500000	28600000	0	a	0	0
sq0008	28600000	28700000	0	a	0	0
sq0008	28700000	28800000	0	a	0	0
sq0008	28800000	28900000	20	a	0	0
sq0008	28900000	29000000	0	a	0	0
sq0008	29000000	29100000	10	a	0	0
sq0008	29100000	29200000	20	a	0	0
sq0008	29200000	29300000	10	a	0	0
sq0008	29300000	29400000	0	a	0	0
sq0008	29400000	29500000	10	a	0	0
sq0008	29500000	29600000	20	a	0	0
sq0008	29600000	29700000	20	a	0	0
sq0008	29700000	29800000	0	a	0	0
sq0008	29800000	29900000	0	a	0	0
sq0008	29900000	30000000	20	a	0	0
sq0008	30000000	30100000	10	a	0	0
sq0008	30100000	30200000	10	a	0	0
sq0008	30200000	30300000	0	a	0	0
sq0008	30300000	30400000	30	a	0	0
sq0008	30400000	30500000	20	a	0	0
sq0008	30500000	30600000	0	a	0	0
sq0008	30600000	30700000	0	a	0	0
sq0008	30700000	30800000	0	a	0	0
sq0008	30800000	30900000	20	a	0	0
sq0008	30900000	31000000	0	a	0	0
sq0008	31000000	31100000	10	a	0	0
sq0008	31100000	31200000	0	a	0	0
sq0008	31200000	31300000	0	a	0	0
sq0008	31300000	31400000	0	a	0	0
sq0008	31400000	31500000	20	a	0	0
sq0008	31500000	31600000	20	a	0	0
sq0008	31600000	31700000	10	a	0	0
sq0008	31700000	31800000	10	a	0	0
sq0008	31800000	31900000	10	a	0	0
sq0008	31900000	32000000	10	a	0	0
sq0008	32000000	32100000	0	a	0	0
sq0008	32100000	32200000	10	a	0	0
sq0008	32200000	32300000	30	a	0	0
sq0008	32300000	32400000	10	a	0	0
sq0008	32400000	32500000	10	a	0	0
sq0008	32500000	32600000	0	a	0	0
sq0008	32600000	32700000	10	a	0	0
sq0008	32700000	32800000	0	a	0	0
sq0008	32800000	32900000	0	a	0	0
sq0008	32900000	33000000	10	a	0	0
sq0008	33000000	33100000	0	a	0	0
sq0008	33100000	33200000	0	a	0	0
sq0008	33200000	33300000	0	a	0	0
sq0008	33300000	33400000	30	a	0	0
sq0008	33400000	33500000	10	a	0	0
sq0008	33500000	33600000	0	a	0	0
sq0008	33600000	33700000	30	a	0	0
sq0008	33700000	33800000	0	a	0	0
sq0008	33800000	33900000	10	a	0	0
sq0010	0	100000	0	a	0	0
sq0010	100000	200000	0	a	0	0
sq0010	200000	300000	10	a	0	0
sq0010	300000	400000	10	a	0	0
sq0010	400000	500000	20	a	0	0
sq0010	500000	600000	20	a	0	0
sq0010	600000	700000	0	a	0	0
sq0010	700000	800000	0	a	0	0
sq0010	800000	900000	0	a	0	0
sq0010	900000	1000000	80	a	0	0
sq0010	1000000	1100000	30	a	0	0
sq0010	1100000	1200000	0	a	0	0
sq0010	1200000	1300000	30	a	0	0
sq0010	1300000	1400000	40	a	0	0
sq0010	1400000	1500000	30	a	0	0
sq0010	1500000	1600000	40	a	0	0
sq0010	1600000	1700000	20	a	0	0
sq0010	1700000	1800000	0	a	0	0
sq0010	1800000	1900000	20	a	0	0
sq0010	1900000	2000000	30	a	0	0
sq0010	2000000	2100000	0	a	0	0
sq0010	2100000	2200000	40	a	0	0
sq0010	2200000	2300000	20	a	0	0
sq0010	2300000	2400000	10	a	0	0
sq0010	2400000	2500000	40	a	0	0
sq0010	2500000	2600000	30	a	0	0
sq0010	2600000	2700000	20	a	0	0
sq0010	2700000	2800000	0	a	0	0
sq0010	2800000	2900000	30	a	0	0
sq0010	2900000	3000000	10	a	0	0
sq0010	3000000	3100000	30	a	0	0
sq0010	3100000	3200000	0	a	0	0
sq0010	3200000	3300000	0	a	0	0
sq0010	3300000	3400000	10	a	0	0
sq0010	3400000	3500000	10	a	0	0
sq0010	3500000	3600000	0	a	0	0
sq0010	3600000	3700000	20	a	0	0
sq0010	3700000	3800000	10	a	0	0
sq0010	3800000	3900000	10	a	0	0
sq0010	3900000	4000000	10	a	0	0
sq0010	4000000	4100000	0	a	0	0
sq0010	4100000	4200000	0	a	0	0
sq0010	4200000	4300000	40	a	0	0
sq0010	4300000	4400000	10	a	0	0
sq0010	4400000	4500000	10	a	0	0
sq0010	4500000	4600000	20	a	0	0
sq0010	4600000	4700000	0	a	0	0
sq0010	4700000	4800000	0	a	0	0
sq0010	4800000	4900000	20	a	0	0
sq0010	4900000	5000000	30	a	0	0
sq0010	5000000	5100000	50	a	0	0
sq0010	5100000	5200000	10	a	0	0
sq0010	5200000	5300000	10	a	0	0
sq0010	5300000	5400000	10	a	0	0
sq0010	5400000	5500000	0	a	0	0
sq0010	5500000	5600000	40	a	0	0
sq0010	5600000	5700000	10	a	0	0
sq0010	5700000	5800000	20	a	0	0
sq0010	5800000	5900000	0	a	0	0
sq0010	5900000	6000000	30	a	0	0
sq0010	6000000	6100000	20	a	0	0
sq0010	6100000	6200000	10	a	0	0
sq0010	6200000	6300000	40	a	0	0
sq0010	6300000	6400000	10	a	0	0
sq0010	6400000	6500000	10	a	0	0
sq0010	6500000	6600000	0	a	0	0
sq0010	6600000	6700000	0	a	0	0
sq0010	6700000	6800000	20	a	0	0
sq0010	6800000	6900000	0	a	0	0
sq0010	6900000	7000000	10	a	0	0
sq0010	7000000	7100000	10	a	0	0
sq0010	7100000	7200000	10	a	0	0
sq0010	7200000	7300000	0	a	0	0
sq0010	7300000	7400000	0	a	0	0
sq0010	7400000	7500000	0	a	0	0
sq0010	7500000	7600000	0	a	0	0
sq0010	7600000	7700000	0	a	0	0
sq0010	7700000	7800000	0	a	0	0
sq0010	7800000	7900000	40	a	0	0
sq0010	7900000	8000000	10	a	0	0
sq0010	8000000	8100000	20	a	0	0
sq0010	8100000	8200000	0	a	0	0
sq0010	8200000	8300000	10	a	0	0
sq0010	8300000	8400000	10	a	0	0
sq0010	8400000	8500000	0	a	0	0
sq0010	8500000	8600000	10	a	0	0
sq0010	8600000	8700000	0	a	0	0
sq0010	8700000	8800000	10	a	0	0
sq0010	8800000	8900000	60	a	0	0
sq0010	8900000	9000000	20	a	0	0
sq0010	9000000	9100000	10	a	0	0
sq0010	9100000	9200000	10	a	0	0
sq0010	9200000	9300000	20	a	0	0
sq0010	9300000	9400000	10	a	0	0
sq0010	9400000	9500000	10	a	0	0
sq0010	9500000	9600000	10	a	0	0
sq0010	9600000	9700000	40	a	0	0
sq0010	9700000	9800000	20	a	0	0
sq0010	9800000	9900000	0	a	0	0
sq0010	9900000	10000000	0	a	0	0
sq0010	10000000	10100000	0	a	0	0
sq0010	10100000	10200000	20	a	0	0
sq0010	10200000	10300000	0	a	0	0
sq0010	10300000	10400000	10	a	0	0
sq0010	10400000	10500000	10	a	0	0
sq0010	10500000	10600000	10	a	0	0
sq0010	10600000	10700000	10	a	0	0
sq0010	10700000	10800000	0	a	0	0
sq0010	10800000	10900000	20	a	0	0
sq0010	10900000	11000000	10	a	0	0
sq0010	11000000	11100000	10	a	0	0
sq0010	11100000	11200000	10	a	0	0
sq0010	11200000	11300000	0	a	0	0
sq0010	11300000	11400000	0	a	0	0
sq0010	11400000	11500000	10	a	0	0
sq0010	11500000	11600000	10	a	0	0
sq0010	11600000	11700000	20	a	0	0
sq0010	11700000	11800000	20	a	0	0
sq0010	11800000	11900000	0	a	0	0
sq0010	11900000	12000000	20	a	0	0
sq0010	12000000	12100000	30	a	0	0
sq0010	12100000	12200000	10	a	0	0
sq0010	12200000	12300000	10	a	0	0
sq0010	12300000	12400000	20	a	0	0
sq0010	12400000	12500000	30	a	0	0
sq0010	12500000	12600000	30	a	0	0
sq0010	12600000	12700000	0	a	0	0
sq0010	12700000	12800000	0	a	0	0
sq0010	12800000	12900000	10	a	0	0
sq0010	12900000	13000000	0	a	0	0
sq0010	13000000	13100000	20	a	0	0
sq0010	13100000	13200000	0	a	0	0
sq0010	13200000	13300000	0	a	0	0
sq0010	13300000	13400000	20	a	0	0
sq0010	13400000	13500000	30	a	0	0
sq0010	13500000	13600000	0	a	0	0
sq0010	13600000	13700000	0	a	0	0
sq0010	13700000	13800000	20	a	0	0
sq0010	13800000	13900000	0	a	0	0
sq0010	13900000	14000000	0	a	0	0
sq0010	14000000	14100000	0	a	0	0
sq0010	14100000	14200000	0	a	0	0
sq0010	14200000	14300000	10	a	0	0
sq0010	14300000	14400000	0	a	0	0
sq0010	14400000	14500000	0	a	0	0
sq0010	14500000	14600000	30	a	0	0
sq0010	14600000	14700000	0	a	0	0
sq0010	14700000	14800000	10	a	0	0
sq0010	14800000	14900000	20	a	0	0
sq0010	14900000	15000000	0	a	0	0
sq0010	15000000	15100000	0	a	0	0
sq0010	15100000	15200000	20	a	0	0
sq0010	15200000	15300000	20	a	0	0
sq0010	15300000	15400000	10	a	0	0
sq0010	15400000	15500000	10	a	0	0
sq0010	15500000	15600000	20	a	0	0
sq0010	15600000	15700000	0	a	0	0
sq0010	15700000	15800000	10	a	0	0
sq0010	15800000	15900000	10	a	0	0
sq0010	15900000	16000000	0	a	0	0
sq0010	16000000	16100000	30	a	0	0
sq0010	16100000	16200000	30	a	0	0
sq0010	16200000	16300000	10	a	0	0
sq0010	16300000	16400000	10	a	0	0
sq0010	16400000	16500000	20	a	0	0
sq0010	16500000	16600000	0	a	0	0
sq0010	16600000	16700000	0	a	0	0
sq0010	16700000	16800000	20	a	0	0
sq0010	16800000	16900000	0	a	0	0
sq0010	16900000	17000000	30	a	0	0
sq0010	17000000	17100000	0	a	0	0
sq0010	17100000	17200000	0	a	0	0
sq0010	17200000	17300000	10	a	0	0
sq0010	17300000	17400000	30	a	0	0
sq0010	17400000	17500000	20	a	0	0
sq0010	17500000	17600000	10	a	0	0
sq0010	17600000	17700000	10	a	0	0
sq0010	17700000	17800000	0	a	0	0
sq0010	17800000	17900000	0	a	0	0
sq0010	17900000	18000000	20	a	0	0
sq0010	18000000	18100000	30	a	0	0
sq0010	18100000	18200000	10	a	0	0
sq0010	18200000	18300000	10	a	0	0
sq0010	18300000	18400000	10	a	0	0
sq0010	18400000	18500000	10	a	0	0
sq0010	18500000	18600000	20	a	0	0
sq0010	18600000	18700000	0	a	0	0
sq0010	18700000	18800000	0	a	0	0
sq0010	18800000	18900000	10	a	0	0
sq0010	18900000	19000000	10	a	0	0
sq0010	19000000	19100000	10	a	0	0
sq0010	19100000	19200000	0	a	0	0
sq0010	19200000	19300000	10	a	0	0
sq0010	19300000	19400000	20	a	0	0
sq0010	19400000	19500000	10	a	0	0
sq0010	19500000	19600000	10	a	0	0
sq0010	19600000	19700000	0	a	0	0
sq0010	19700000	19800000	10	a	0	0
sq0010	19800000	19900000	10	a	0	0
sq0010	19900000	20000000	10	a	0	0
sq0010	20000000	20100000	0	a	0	0
sq0010	20100000	20200000	10	a	0	0
sq0010	20200000	20300000	0	a	0	0
sq0010	20300000	20400000	0	a	0	0
sq0010	20400000	20500000	0	a	0	0
sq0010	20500000	20600000	10	a	0	0
sq0010	20600000	20700000	10	a	0	0
sq0010	20700000	20800000	10	a	0	0
sq0010	20800000	20900000	20	a	0	0
sq0010	20900000	21000000	10	a	0	0
sq0010	21000000	21100000	20	a	0	0
sq0010	21100000	21200000	30	a	0	0
sq0010	21200000	21300000	0	a	0	0
sq0010	21300000	21400000	0	a	0	0
