chr;start;end;value1;color
chr18;15600000;15800000;0;a
chr18;15800000;16000000;0;a
chr18;16000000;16200000;12;a
chr18;16200000;16400000;16;a
chr18;16400000;16600000;1;a
chr18;16600000;16800000;14;a
chr18;16800000;17000000;0;a
chr18;17000000;17200000;0;a
chr18;17200000;17400000;2;a
chr18;17400000;17600000;4;a
chr18;17600000;17800000;3;a
chr18;17800000;18000000;10;a
chr18;18000000;18200000;11;a
chr18;18200000;18400000;5;a
chr18;18400000;18600000;0;a
chr18;18600000;18800000;0;a
chr18;18800000;19000000;4;a
chr18;19000000;19200000;13;a
chr18;19200000;19400000;12;a
chr18;19400000;19600000;6;a
chr18;19600000;19800000;26;a
chr18;19800000;20000000;11;a
chr18;20000000;20200000;19;a
chr18;20200000;20400000;34;a
chr18;20400000;20600000;12;a
chr18;20600000;20800000;13;a
chr18;20800000;21000000;6;a
chr18;21000000;21200000;8;a
chr18;21200000;21400000;37;a
chr18;21400000;21600000;14;a
chr18;21600000;21800000;23;a
chr18;21800000;22000000;10;a
chr18;22000000;22200000;6;a
chr18;22200000;22400000;23;a
chr18;22400000;22600000;35;a
chr18;22600000;22800000;22;a
chr18;22800000;23000000;25;a
chr18;23000000;23200000;30;a
chr18;23200000;23400000;34;a
chr18;23400000;23600000;13;a
chr18;23600000;23800000;14;a
chr18;23800000;24000000;42;a
chr18;24000000;24200000;21;a
chr18;24200000;24400000;43;a
chr18;24400000;24600000;11;a
chr18;24600000;24800000;34;a
chr18;24800000;25000000;28;a
chr18;25000000;25200000;25;a
chr18;25200000;25400000;37;a
chr18;25400000;25600000;38;a
chr18;25600000;25800000;24;a
chr18;25800000;26000000;36;a
chr18;26000000;26200000;48;a
chr18;26200000;26400000;49;a
chr18;26400000;26600000;43;a
chr18;26600000;26800000;39;a
chr18;26800000;27000000;43;a
chr18;27000000;27200000;56;a
chr18;27200000;27400000;46;a
chr18;27400000;27600000;35;a
chr18;27600000;27800000;55;a
chr18;27800000;28000000;62;a
chr18;28000000;28200000;53;a
chr18;28200000;28400000;60;a
chr18;28400000;28600000;47;a
chr18;28600000;28800000;57;a
chr18;28800000;29000000;60;a
chr18;29000000;29200000;55;a
chr18;29200000;29400000;51;a
chr18;29400000;29600000;53;a
chr18;29600000;29800000;53;a
chr18;29800000;30000000;48;a
chr18;30000000;30200000;47;a
chr18;30200000;30400000;50;a
chr18;30400000;30600000;46;a
chr18;30600000;30800000;48;a
chr18;30800000;31000000;42;a
chr18;31000000;31200000;52;a
chr18;31200000;31400000;61;a
chr20;0;200000;0;a
chr20;200000;400000;52;a
chr20;400000;600000;71;a
chr20;600000;800000;60;a
chr20;800000;1000000;60;a
chr20;1000000;1200000;57;a
chr20;1200000;1400000;50;a
chr20;1400000;1600000;44;a
chr20;1600000;1800000;56;a
chr20;1800000;2000000;50;a
chr20;2000000;2200000;40;a
chr20;2200000;2400000;48;a
chr20;2400000;2600000;68;a
chr20;2600000;2800000;50;a
chr20;2800000;3000000;43;a
chr20;3000000;3200000;47;a
chr20;3200000;3400000;57;a
chr20;3400000;3600000;52;a
chr20;3600000;3800000;42;a
chr20;3800000;4000000;39;a
chr20;4000000;4200000;35;a
chr20;4200000;4400000;53;a
chr20;4400000;4600000;56;a
chr20;4600000;4800000;43;a
chr20;4800000;5000000;44;a
chr20;5000000;5200000;43;a
chr20;5200000;5400000;54;a
chr20;5400000;5600000;44;a
chr20;5600000;5800000;42;a
chr20;5800000;6000000;52;a
chr20;6000000;6200000;38;a
chr20;6200000;6400000;48;a
chr20;6400000;6600000;35;a
chr20;6600000;6800000;33;a
chr20;6800000;7000000;37;a
chr20;7000000;7200000;30;a
chr20;7200000;7400000;27;a
chr20;7400000;7600000;26;a
chr20;7600000;7800000;50;a
chr20;7800000;8000000;68;a
chr20;8000000;8200000;37;a
chr20;8200000;8400000;38;a
chr20;8400000;8600000;16;a
chr20;8600000;8800000;36;a
chr20;8800000;9000000;29;a
chr20;9000000;9200000;36;a
chr20;9200000;9400000;42;a
chr20;9400000;9600000;37;a
chr20;9600000;9800000;54;a
chr20;9800000;10000000;30;a
chr20;10000000;10200000;38;a
chr20;10200000;10400000;31;a
chr20;10400000;10600000;13;a
chr20;10600000;10800000;23;a
chr20;10800000;11000000;12;a
chr20;11000000;11200000;8;a
chr20;11200000;11400000;13;a
chr20;11400000;11600000;10;a
chr20;11600000;11800000;25;a
chr20;11800000;12000000;14;a
chr20;12000000;12200000;12;a
chr20;12200000;12400000;2;a
chr20;12400000;12600000;18;a
chr20;12600000;12800000;19;a
chr20;12800000;13000000;13;a
chr20;13000000;13200000;16;a
chr20;13200000;13400000;11;a
chr20;13400000;13600000;18;a
chr20;13600000;13800000;18;a
chr20;13800000;14000000;27;a
chr20;14000000;14200000;19;a
chr20;14200000;14400000;6;a
chr20;14400000;14600000;14;a
chr20;14600000;14800000;11;a
chr20;14800000;15000000;18;a
chr20;15000000;15200000;2;a
chr20;15200000;15400000;4;a
chr20;15400000;15600000;8;a
chr20;15600000;15800000;9;a
chr20;15800000;16000000;19;a
chr20;16000000;16200000;17;a
chr20;16200000;16400000;1;a
chr20;16400000;16600000;2;a
chr20;16600000;16800000;3;a
chr20;16800000;17000000;6;a
chr20;17000000;17200000;2;a
chr20;17200000;17400000;12;a
chr20;17400000;17600000;4;a
chr20;17600000;17800000;0;a
chr20;17800000;18000000;0;a
chr20;18000000;18200000;5;a
chr20;18200000;18400000;18;a
chr20;18400000;18600000;5;a
chr20;18600000;18800000;5;a
chr20;18800000;19000000;4;a
chr20;19000000;19200000;8;a
chr20;19200000;19400000;0;a
chr20;19400000;19600000;3;a
chr20;19600000;19800000;5;a
chr20;19800000;20000000;2;a
chr20;20000000;20200000;2;a
chr20;20200000;20400000;1;a
chr20;20400000;20600000;0;a
chr20;20600000;20800000;2;a
chr20;20800000;21000000;6;a
chr20;21000000;21200000;7;a
chr20;21200000;21400000;16;a
chr20;21400000;21600000;2;a
chr20;21600000;21800000;0;a
chr20;21800000;22000000;1;a
chr20;22000000;22200000;6;a
chr20;22200000;22400000;2;a
chr20;22400000;22600000;0;a
chr20;22600000;22800000;19;a
chr20;22800000;23000000;3;a
chr20;23000000;23200000;16;a
chr20;23200000;23400000;8;a
chr20;23400000;23600000;17;a
chr20;23600000;23800000;12;a
chr20;23800000;24000000;13;a
chr20;24000000;24200000;26;a
chr20;24200000;24400000;7;a
chr20;24400000;24600000;8;a
chr20;24600000;24800000;5;a
chr20;24800000;25000000;11;a
chr20;25000000;25200000;4;a
chr20;25200000;25400000;3;a
chr20;25400000;25600000;33;a
chr20;25600000;25800000;34;a
chr20;25800000;26000000;28;a
chr20;26000000;26200000;28;a
chr20;26200000;26400000;20;a
chr20;26400000;26600000;44;a
chr20;26600000;26800000;53;a
chr20;26800000;27000000;18;a
chr20;27000000;27200000;33;a
chr20;27200000;27400000;70;a
chr20;27400000;27600000;49;a
chr20;27600000;27800000;45;a
chr20;27800000;28000000;23;a
chr20;28000000;28200000;9;a
chr20;28200000;28400000;18;a
chr20;28400000;28600000;41;a
chr20;28600000;28800000;30;a
chr20;28800000;29000000;45;a
chr20;29000000;29200000;19;a
chr20;29200000;29400000;32;a
chr20;29400000;29600000;29;a
chr20;29600000;29800000;31;a
chr20;29800000;30000000;25;a
chr20;30000000;30200000;48;a
chr20;30200000;30400000;45;a
chr20;30400000;30600000;43;a
chr20;30600000;30800000;56;a
chr20;30800000;31000000;44;a
chr20;31000000;31200000;31;a
chr20;31200000;31400000;38;a
chr22;0;200000;0;a
chr22;200000;400000;40;a
chr22;400000;600000;50;a
chr22;600000;800000;52;a
chr22;800000;1000000;39;a
chr22;1000000;1200000;21;a
chr22;1200000;1400000;13;a
chr22;1400000;1600000;17;a
chr22;1600000;1800000;17;a
chr22;1800000;2000000;6;a
chr22;2000000;2200000;21;a
chr22;2200000;2400000;32;a
chr22;2400000;2600000;8;a
chr22;2600000;2800000;22;a
chr22;2800000;3000000;33;a
chr22;3000000;3200000;8;a
chr22;3200000;3400000;7;a
chr22;3400000;3600000;12;a
chr22;3600000;3800000;32;a
chr22;3800000;4000000;9;a
chr22;4000000;4200000;7;a
chr22;4200000;4400000;8;a
chr22;4400000;4600000;13;a
chr22;4600000;4800000;0;a
chr22;4800000;5000000;2;a
chr22;5000000;5200000;5;a
chr22;5200000;5400000;30;a
chr22;5400000;5600000;4;a
chr22;5600000;5800000;11;a
chr22;5800000;6000000;16;a
chr22;6000000;6200000;23;a
chr22;6200000;6400000;3;a
chr22;6400000;6600000;7;a
chr22;6600000;6800000;16;a
chr22;6800000;7000000;6;a
chr22;7000000;7200000;4;a
chr22;7200000;7400000;0;a
chr22;7400000;7600000;17;a
chr22;7600000;7800000;9;a
chr22;7800000;8000000;11;a
chr22;8000000;8200000;4;a
chr22;8200000;8400000;1;a
chr22;8400000;8600000;10;a
chr22;8600000;8800000;0;a
chr22;8800000;9000000;6;a
chr22;9000000;9200000;13;a
chr22;9200000;9400000;1;a
chr22;9400000;9600000;10;a
chr22;9600000;9800000;0;a
chr22;9800000;10000000;31;a
chr22;10000000;10200000;11;a
chr22;10200000;10400000;6;a
chr22;10400000;10600000;2;a
chr22;10600000;10800000;12;a
chr22;10800000;11000000;0;a
chr22;11000000;11200000;5;a
chr22;11200000;11400000;5;a
chr22;11400000;11600000;6;a
chr22;11600000;11800000;8;a
chr22;11800000;12000000;1;a
chr22;12000000;12200000;12;a
chr22;12200000;12400000;0;a
chr22;12400000;12600000;2;a
chr22;12600000;12800000;0;a
chr22;12800000;13000000;1;a
chr22;13000000;13200000;10;a
chr22;13200000;13400000;0;a
chr22;13400000;13600000;3;a
chr22;13600000;13800000;0;a
chr22;13800000;14000000;0;a
chr22;14000000;14200000;7;a
chr22;14200000;14400000;0;a
chr22;14400000;14600000;8;a
chr22;14600000;14800000;4;a
chr22;14800000;15000000;0;a
chr22;15000000;15200000;1;a
chr22;15200000;15400000;4;a
chr22;15400000;15600000;5;a
chr22;15600000;15800000;17;a
chr22;15800000;16000000;12;a
chr22;16000000;16200000;15;a
chr22;16200000;16400000;35;a
chr22;16400000;16600000;7;a
chr22;16600000;16800000;20;a
chr22;16800000;17000000;24;a
chr22;17000000;17200000;18;a
chr22;17200000;17400000;34;a
chr22;17400000;17600000;39;a
chr22;17600000;17800000;19;a
chr22;17800000;18000000;7;a
chr22;18000000;18200000;17;a
chr22;18200000;18400000;25;a
chr22;18400000;18600000;5;a
chr22;18600000;18800000;11;a
chr22;18800000;19000000;22;a
chr22;19000000;19200000;33;a
chr22;19200000;19400000;35;a
chr22;19400000;19600000;15;a
chr22;19600000;19800000;8;a
chr22;19800000;20000000;29;a
chr22;20000000;20200000;11;a
chr22;20200000;20400000;6;a
chr22;20400000;20600000;17;a
chr22;20600000;20800000;24;a
chr22;20800000;21000000;27;a
chr22;21000000;21200000;27;a
chr22;21200000;21400000;31;a
chr22;21400000;21600000;41;a
chr22;21600000;21800000;30;a
chr22;21800000;22000000;34;a
chr22;22000000;22200000;33;a
chr22;22200000;22400000;18;a
chr22;22400000;22600000;19;a
chr22;22600000;22800000;46;a
chr22;22800000;23000000;17;a
chr22;23000000;23200000;5;a
chr22;23200000;23400000;15;a
chr22;23400000;23600000;24;a
chr22;23600000;23800000;40;a
chr22;23800000;24000000;46;a
chr22;24000000;24200000;36;a
chr22;24200000;24400000;49;a
chr22;24400000;24600000;46;a
chr22;24600000;24800000;33;a
chr22;24800000;25000000;41;a
chr22;25000000;25200000;25;a
chr22;25200000;25400000;43;a
chr22;25400000;25600000;34;a
chr22;25600000;25800000;45;a
chr22;25800000;26000000;36;a
chr22;26000000;26200000;19;a
chr22;26200000;26400000;34;a
chr22;26400000;26600000;37;a
chr22;26600000;26800000;27;a
chr22;26800000;27000000;48;a
chr22;27000000;27200000;50;a
chr22;27200000;27400000;48;a
chr22;27400000;27600000;46;a
chr22;27600000;27800000;42;a
chr22;27800000;28000000;37;a
chr22;28000000;28200000;27;a
chr22;28200000;28400000;36;a
chr22;28400000;28600000;52;a
chr22;28600000;28800000;44;a
chr22;28800000;29000000;28;a
chr22;29000000;29200000;49;a
chr22;29200000;29400000;54;a
chr22;29400000;29600000;53;a
chr22;29600000;29800000;44;a
chr22;29800000;30000000;56;a
chr22;30000000;30200000;53;a
chr22;30200000;30400000;52;a
chr22;30400000;30600000;31;a
chr22;30600000;30800000;46;a
chr22;30800000;31000000;53;a
chr22;31000000;31200000;47;a
chr22;31200000;31400000;52;a
chr22;31400000;31600000;27;a
chr22;31600000;31800000;47;a
chr22;31800000;32000000;51;a
chr22;32000000;32200000;60;a
chr22;32200000;32400000;56;a
chr22;32400000;32600000;48;a
chr22;32600000;32800000;61;a
chr22;32800000;33000000;64;a
chr22;33000000;33200000;64;a
chr22;33200000;33400000;49;a
chr22;33400000;33600000;31;a
chr22;33600000;33800000;40;a
chr22;33800000;34000000;37;a
chr22;34000000;34200000;55;a
