chr;start;end;value1;color
chr6;35800000;36000000;0;a
chr6;36000000;36200000;1;a
chr6;36200000;36400000;14;a
chr6;36400000;36600000;0;a
chr6;36600000;36800000;12;a
chr6;36800000;37000000;0;a
chr6;37000000;37200000;3;a
chr6;37200000;37400000;0;a
chr6;37400000;37600000;7;a
chr6;37600000;37800000;0;a
chr6;37800000;38000000;3;a
chr6;38000000;38200000;0;a
chr6;38200000;38400000;0;a
chr6;38400000;38600000;0;a
chr6;38600000;38800000;6;a
chr6;38800000;39000000;0;a
chr6;39000000;39200000;1;a
chr6;39200000;39400000;0;a
chr6;39400000;39600000;3;a
chr6;39600000;39800000;0;a
chr6;39800000;40000000;2;a
chr6;40000000;40200000;0;a
chr6;40200000;40400000;2;a
chr6;40400000;40600000;3;a
chr6;40600000;40800000;0;a
chr6;40800000;41000000;1;a
chr6;41000000;41200000;0;a
chr6;41200000;41400000;0;a
chr6;41400000;41600000;0;a
chr6;41600000;41800000;0;a
chr6;41800000;42000000;0;a
chr6;42000000;42200000;4;a
chr6;42200000;42400000;0;a
chr6;42400000;42600000;2;a
chr6;42600000;42800000;0;a
chr6;42800000;43000000;7;a
chr6;43000000;43200000;3;a
chr6;43200000;43400000;0;a
chr6;43400000;43600000;0;a
chr6;43600000;43800000;1;a
chr6;43800000;44000000;0;a
chr6;44000000;44200000;4;a
chr6;44200000;44400000;0;a
chr6;44400000;44600000;0;a
chr6;44600000;44800000;0;a
chr6;44800000;45000000;4;a
chr6;45000000;45200000;10;a
chr6;45200000;45400000;3;a
chr6;45400000;45600000;0;a
chr6;45600000;45800000;6;a
chr6;45800000;46000000;0;a
chr6;46000000;46200000;14;a
chr6;46200000;46400000;5;a
chr6;46400000;46600000;1;a
chr6;46600000;46800000;2;a
chr6;46800000;47000000;2;a
chr6;47000000;47200000;15;a
chr6;47200000;47400000;6;a
chr6;47400000;47600000;0;a
chr6;47600000;47800000;2;a
chr6;47800000;48000000;8;a
chr6;48000000;48200000;0;a
chr6;48200000;48400000;6;a
chr6;48400000;48600000;9;a
chr6;48600000;48800000;6;a
chr6;48800000;49000000;14;a
chr6;49000000;49200000;11;a
chr6;49200000;49400000;11;a
chr6;49400000;49600000;3;a
chr6;49600000;49800000;20;a
chr6;49800000;50000000;3;a
chr6;50000000;50200000;0;a
chr6;50200000;50400000;0;a
chr6;50400000;50600000;4;a
chr6;50600000;50800000;14;a
chr6;50800000;51000000;14;a
chr6;51000000;51200000;13;a
chr6;51200000;51400000;17;a
chr6;51400000;51600000;23;a
chr6;51600000;51800000;5;a
chr6;51800000;52000000;5;a
chr6;52000000;52200000;3;a
chr6;52200000;52400000;0;a
chr6;52400000;52600000;3;a
chr6;52600000;52800000;12;a
chr6;52800000;53000000;23;a
chr6;53000000;53200000;25;a
chr6;53200000;53400000;22;a
chr6;53400000;53600000;31;a
chr6;53600000;53800000;28;a
chr6;53800000;54000000;9;a
chr6;54000000;54200000;14;a
chr6;54200000;54400000;19;a
chr6;54400000;54600000;17;a
chr6;54600000;54800000;10;a
chr6;54800000;55000000;0;a
chr6;55000000;55200000;0;a
chr6;55200000;55400000;4;a
chr6;55400000;55600000;23;a
chr6;55600000;55800000;21;a
chr6;55800000;56000000;3;a
chr6;56000000;56200000;36;a
chr6;56200000;56400000;51;a
chr6;56400000;56600000;17;a
chr6;56600000;56800000;10;a
chr6;56800000;57000000;7;a
chr6;57000000;57200000;5;a
chr6;57200000;57400000;26;a
chr6;57400000;57600000;8;a
chr6;57600000;57800000;1;a
chr6;57800000;58000000;11;a
chr6;58000000;58200000;10;a
chr6;58200000;58400000;29;a
chr6;58400000;58600000;14;a
chr6;58600000;58800000;6;a
chr6;58800000;59000000;11;a
chr6;59000000;59200000;18;a
chr6;59200000;59400000;18;a
chr6;59400000;59600000;14;a
chr6;59600000;59800000;3;a
chr6;59800000;60000000;10;a
chr6;60000000;60200000;3;a
chr6;60200000;60400000;3;a
chr6;60400000;60600000;2;a
chr6;60600000;60800000;1;a
chr6;60800000;61000000;5;a
chr6;61000000;61200000;1;a
chr6;61200000;61400000;3;a
chr6;61400000;61600000;7;a
chr6;61600000;61800000;7;a
chr6;61800000;62000000;4;a
chr6;62000000;62200000;9;a
chr6;62200000;62400000;19;a
chr6;62400000;62600000;21;a
chr6;62600000;62800000;10;a
chr6;62800000;63000000;14;a
chr6;63000000;63200000;25;a
chr6;63200000;63400000;15;a
chr6;63400000;63600000;26;a
chr6;63600000;63800000;20;a
chr6;63800000;64000000;31;a
chr6;64000000;64200000;9;a
chr6;64200000;64400000;0;a
chr6;64400000;64600000;22;a
chr6;64600000;64800000;18;a
chr6;64800000;65000000;18;a
chr6;65000000;65200000;29;a
chr6;65200000;65400000;11;a
chr6;65400000;65600000;7;a
chr6;65600000;65800000;13;a
chr6;65800000;66000000;12;a
chr6;66000000;66200000;7;a
chr6;66200000;66400000;16;a
chr6;66400000;66600000;28;a
chr6;66600000;66800000;31;a
chr6;66800000;67000000;33;a
chr6;67000000;67200000;25;a
chr6;67200000;67400000;21;a
chr6;67400000;67600000;36;a
chr6;67600000;67800000;36;a
chr6;67800000;68000000;33;a
chr6;68000000;68200000;37;a
chr6;68200000;68400000;21;a
chr6;68400000;68600000;52;a
chr7;0;200000;0;a
chr7;200000;400000;55;a
chr7;400000;600000;51;a
chr7;600000;800000;44;a
chr7;800000;1000000;47;a
chr7;1000000;1200000;53;a
chr7;1200000;1400000;48;a
chr7;1400000;1600000;61;a
chr7;1600000;1800000;43;a
chr7;1800000;2000000;49;a
chr7;2000000;2200000;43;a
chr7;2200000;2400000;62;a
chr7;2400000;2600000;38;a
chr7;2600000;2800000;40;a
chr7;2800000;3000000;64;a
chr7;3000000;3200000;46;a
chr7;3200000;3400000;54;a
chr7;3400000;3600000;52;a
chr7;3600000;3800000;53;a
chr7;3800000;4000000;33;a
chr7;4000000;4200000;57;a
chr7;4200000;4400000;43;a
chr7;4400000;4600000;35;a
chr7;4600000;4800000;45;a
chr7;4800000;5000000;32;a
chr7;5000000;5200000;23;a
chr7;5200000;5400000;45;a
chr7;5400000;5600000;30;a
chr7;5600000;5800000;44;a
chr7;5800000;6000000;31;a
chr7;6000000;6200000;34;a
chr7;6200000;6400000;47;a
chr7;6400000;6600000;40;a
chr7;6600000;6800000;52;a
chr7;6800000;7000000;42;a
chr7;7000000;7200000;52;a
chr7;7200000;7400000;45;a
chr7;7400000;7600000;36;a
chr7;7600000;7800000;43;a
chr7;7800000;8000000;51;a
chr7;8000000;8200000;38;a
chr7;8200000;8400000;39;a
chr7;8400000;8600000;42;a
chr7;8600000;8800000;55;a
chr7;8800000;9000000;50;a
chr7;9000000;9200000;44;a
chr7;9200000;9400000;37;a
chr7;9400000;9600000;55;a
chr7;9600000;9800000;58;a
chr7;9800000;10000000;52;a
chr7;10000000;10200000;47;a
chr7;10200000;10400000;43;a
chr7;10400000;10600000;51;a
chr7;10600000;10800000;30;a
chr7;10800000;11000000;41;a
chr7;11000000;11200000;35;a
chr7;11200000;11400000;56;a
chr7;11400000;11600000;22;a
chr7;11600000;11800000;53;a
chr7;11800000;12000000;30;a
chr7;12000000;12200000;33;a
chr7;12200000;12400000;35;a
chr7;12400000;12600000;33;a
chr7;12600000;12800000;9;a
chr7;12800000;13000000;7;a
chr7;13000000;13200000;25;a
chr7;13200000;13400000;32;a
chr7;13400000;13600000;42;a
chr7;13600000;13800000;30;a
chr7;13800000;14000000;39;a
chr7;14000000;14200000;37;a
chr7;14200000;14400000;42;a
chr7;14400000;14600000;40;a
chr7;14600000;14800000;3;a
chr7;14800000;15000000;9;a
chr7;15000000;15200000;22;a
chr7;15200000;15400000;55;a
chr7;15400000;15600000;51;a
chr7;15600000;15800000;45;a
chr7;15800000;16000000;39;a
chr7;16000000;16200000;35;a
chr7;16200000;16400000;18;a
chr7;16400000;16600000;35;a
chr7;16600000;16800000;38;a
chr7;16800000;17000000;13;a
chr7;17000000;17200000;21;a
chr7;17200000;17400000;33;a
chr7;17400000;17600000;32;a
chr7;17600000;17800000;14;a
chr7;17800000;18000000;25;a
chr7;18000000;18200000;6;a
chr7;18200000;18400000;13;a
chr7;18400000;18600000;36;a
chr7;18600000;18800000;37;a
chr7;18800000;19000000;46;a
chr7;19000000;19200000;35;a
chr7;19200000;19400000;27;a
chr7;19400000;19600000;26;a
chr7;19600000;19800000;20;a
chr7;19800000;20000000;23;a
chr7;20000000;20200000;31;a
chr7;20200000;20400000;12;a
chr7;20400000;20600000;25;a
chr7;20600000;20800000;13;a
chr7;20800000;21000000;8;a
chr7;21000000;21200000;20;a
chr7;21200000;21400000;33;a
chr7;21400000;21600000;27;a
chr7;21600000;21800000;47;a
chr7;21800000;22000000;25;a
chr7;22000000;22200000;43;a
chr7;22200000;22400000;51;a
chr7;22400000;22600000;19;a
chr7;22600000;22800000;19;a
chr7;22800000;23000000;31;a
chr7;23000000;23200000;26;a
chr7;23200000;23400000;20;a
chr7;23400000;23600000;27;a
chr7;23600000;23800000;12;a
chr7;23800000;24000000;36;a
chr7;24000000;24200000;28;a
chr7;24200000;24400000;12;a
chr7;24400000;24600000;20;a
chr7;24600000;24800000;16;a
chr7;24800000;25000000;4;a
chr7;25000000;25200000;0;a
chr7;25200000;25400000;11;a
chr7;25400000;25600000;5;a
chr7;25600000;25800000;4;a
chr7;25800000;26000000;10;a
chr7;26000000;26200000;14;a
chr7;26200000;26400000;17;a
chr7;26400000;26600000;4;a
chr7;26600000;26800000;13;a
chr7;26800000;27000000;33;a
chr7;27000000;27200000;21;a
chr7;27200000;27400000;27;a
chr7;27400000;27600000;8;a
chr7;27600000;27800000;6;a
chr7;27800000;28000000;15;a
chr7;28000000;28200000;23;a
chr7;28200000;28400000;20;a
chr7;28400000;28600000;3;a
chr7;28600000;28800000;22;a
chr7;28800000;29000000;3;a
chr7;29000000;29200000;11;a
chr7;29200000;29400000;10;a
chr7;29400000;29600000;8;a
chr7;29600000;29800000;11;a
chr7;29800000;30000000;0;a
chr7;30000000;30200000;2;a
chr7;30200000;30400000;6;a
chr7;30400000;30600000;2;a
chr7;30600000;30800000;0;a
chr7;30800000;31000000;8;a
chr7;31000000;31200000;21;a
chr7;31200000;31400000;4;a
chr7;31400000;31600000;5;a
chr7;31600000;31800000;10;a
chr7;31800000;32000000;0;a
chr7;32000000;32200000;1;a
chr7;32200000;32400000;7;a
chr7;32400000;32600000;11;a
chr7;32600000;32800000;2;a
chr7;32800000;33000000;12;a
chr7;33000000;33200000;4;a
chr7;33200000;33400000;12;a
chr7;33400000;33600000;2;a
chr7;33600000;33800000;0;a
chr7;33800000;34000000;5;a
chr7;34000000;34200000;1;a
chr7;34200000;34400000;6;a
chr7;34400000;34600000;0;a
chr7;34600000;34800000;2;a
chr7;34800000;35000000;1;a
chr7;35000000;35200000;6;a
chr7;35200000;35400000;1;a
chr7;35400000;35600000;2;a
chr7;35600000;35800000;15;a
chr7;35800000;36000000;19;a
chr7;36000000;36200000;16;a
chr7;36200000;36400000;6;a
chr7;36400000;36600000;6;a
chr7;36600000;36800000;13;a
chr7;36800000;37000000;11;a
chr7;37000000;37200000;2;a
chr7;37200000;37400000;6;a
chr7;37400000;37600000;21;a
chr7;37600000;37800000;5;a
chr7;37800000;38000000;4;a
chr7;38000000;38200000;4;a
chr7;38200000;38400000;22;a
chr7;38400000;38600000;100;a
chr7;38600000;38800000;100;a
chr7;38800000;39000000;100;a
chr7;39000000;39200000;100;a
chr7;39200000;39400000;100;a
chr7;39400000;39600000;100;a
chr7;39600000;39800000;89;a
chr7;39800000;40000000;2;a
chr7;40000000;40200000;17;a
chr7;40200000;40400000;4;a
chr7;40400000;40600000;7;a
chr7;40600000;40800000;10;a
chr7;40800000;41000000;8;a
chr7;41000000;41200000;6;a
chr7;41200000;41400000;3;a
chr7;41400000;41600000;5;a
chr7;41600000;41800000;7;a
chr7;41800000;42000000;16;a
chr7;42000000;42200000;7;a
chr7;42200000;42400000;11;a
chr7;42400000;42600000;8;a
chr7;42600000;42800000;4;a
chr7;42800000;43000000;8;a
chr7;43000000;43200000;6;a
chr7;43200000;43400000;6;a
chr7;43400000;43600000;0;a
chr7;43600000;43800000;3;a
chr7;43800000;44000000;8;a
chr7;44000000;44200000;1;a
chr7;44200000;44400000;3;a
chr7;44400000;44600000;8;a
chr7;44600000;44800000;9;a
chr7;44800000;45000000;5;a
chr7;45000000;45200000;6;a
chr7;45200000;45400000;15;a
chr7;45400000;45600000;10;a
chr7;45600000;45800000;11;a
chr7;45800000;46000000;10;a
chr7;46000000;46200000;0;a
chr7;46200000;46400000;2;a
chr7;46400000;46600000;5;a
chr7;46600000;46800000;16;a
chr7;46800000;47000000;10;a
chr7;47000000;47200000;0;a
chr7;47200000;47400000;0;a
chr7;47400000;47600000;14;a
chr7;47600000;47800000;0;a
chr7;47800000;48000000;8;a
chr7;48000000;48200000;0;a
chr7;48200000;48400000;0;a
chr7;48400000;48600000;3;a
chr7;48600000;48800000;14;a
chr7;48800000;49000000;1;a
chr8;0;200000;0;a
chr8;200000;400000;1;a
chr8;400000;600000;3;a
chr8;600000;800000;8;a
chr8;800000;1000000;18;a
chr8;1000000;1200000;39;a
chr8;1200000;1400000;59;a
chr8;1400000;1600000;48;a
chr8;1600000;1800000;50;a
chr8;1800000;2000000;39;a
chr8;2000000;2200000;20;a
chr8;2200000;2400000;25;a
chr8;2400000;2600000;38;a
chr8;2600000;2800000;15;a
chr8;2800000;3000000;36;a
chr8;3000000;3200000;39;a
chr8;3200000;3400000;28;a
chr8;3400000;3600000;39;a
chr8;3600000;3800000;27;a
chr8;3800000;4000000;20;a
chr8;4000000;4200000;6;a
chr8;4200000;4400000;33;a
chr8;4400000;4600000;26;a
chr8;4600000;4800000;18;a
chr8;4800000;5000000;0;a
chr8;5000000;5200000;33;a
chr8;5200000;5400000;13;a
chr8;5400000;5600000;25;a
chr8;5600000;5800000;34;a
chr8;5800000;6000000;28;a
chr8;6000000;6200000;16;a
chr8;6200000;6400000;18;a
chr8;6400000;6600000;27;a
chr8;6600000;6800000;41;a
chr8;6800000;7000000;19;a
chr8;7000000;7200000;14;a
chr8;7200000;7400000;5;a
chr8;7400000;7600000;7;a
chr8;7600000;7800000;8;a
chr8;7800000;8000000;6;a
chr8;8000000;8200000;13;a
chr8;8200000;8400000;25;a
chr8;8400000;8600000;25;a
chr8;8600000;8800000;46;a
chr8;8800000;9000000;38;a
chr8;9000000;9200000;30;a
chr8;9200000;9400000;26;a
chr8;9400000;9600000;3;a
chr8;9600000;9800000;18;a
chr8;9800000;10000000;22;a
chr8;10000000;10200000;11;a
chr8;10200000;10400000;22;a
chr8;10400000;10600000;14;a
chr8;10600000;10800000;14;a
chr8;10800000;11000000;22;a
chr8;11000000;11200000;12;a
chr8;11200000;11400000;26;a
chr8;11400000;11600000;10;a
chr8;11600000;11800000;32;a
chr8;11800000;12000000;2;a
chr8;12000000;12200000;39;a
chr8;12200000;12400000;5;a
chr8;12400000;12600000;12;a
chr8;12600000;12800000;17;a
chr8;12800000;13000000;28;a
chr8;13000000;13200000;15;a
chr8;13200000;13400000;17;a
chr8;13400000;13600000;4;a
chr8;13600000;13800000;6;a
chr8;13800000;14000000;6;a
chr8;14000000;14200000;17;a
chr8;14200000;14400000;4;a
chr8;14400000;14600000;5;a
chr8;14600000;14800000;11;a
chr8;14800000;15000000;4;a
chr8;15000000;15200000;0;a
chr8;15200000;15400000;0;a
chr8;15400000;15600000;0;a
chr8;15600000;15800000;5;a
chr8;15800000;16000000;0;a
chr8;16000000;16200000;7;a
chr8;16200000;16400000;4;a
chr8;16400000;16600000;1;a
chr8;16600000;16800000;0;a
chr8;16800000;17000000;2;a
chr8;17000000;17200000;0;a
chr8;17200000;17400000;0;a
chr8;17400000;17600000;2;a
chr8;17600000;17800000;20;a
chr8;17800000;18000000;16;a
chr8;18000000;18200000;20;a
chr8;18200000;18400000;18;a
chr8;18400000;18600000;19;a
chr8;18600000;18800000;20;a
chr8;18800000;19000000;5;a
chr8;19000000;19200000;27;a
chr8;19200000;19400000;6;a
chr8;19400000;19600000;8;a
chr8;19600000;19800000;1;a
chr8;19800000;20000000;6;a
chr8;20000000;20200000;13;a
chr8;20200000;20400000;8;a
chr8;20400000;20600000;5;a
chr8;20600000;20800000;3;a
chr8;20800000;21000000;5;a
chr8;21000000;21200000;2;a
chr8;21200000;21400000;1;a
chr8;21400000;21600000;0;a
chr8;21600000;21800000;7;a
chr8;21800000;22000000;0;a
chr8;22000000;22200000;0;a
chr8;22200000;22400000;0;a
chr8;22400000;22600000;0;a
chr8;22600000;22800000;0;a
chr8;22800000;23000000;8;a
chr8;23000000;23200000;5;a
chr8;23200000;23400000;8;a
chr8;23400000;23600000;0;a
chr8;23600000;23800000;7;a
chr8;23800000;24000000;0;a
chr8;24000000;24200000;0;a
chr8;24200000;24400000;4;a
chr8;24400000;24600000;2;a
chr8;24600000;24800000;0;a
chr8;24800000;25000000;2;a
chr8;25000000;25200000;0;a
chr8;25200000;25400000;0;a
chr8;25400000;25600000;6;a
chr8;25600000;25800000;0;a
chr8;25800000;26000000;10;a
chr8;26000000;26200000;0;a
chr8;26200000;26400000;0;a
chr8;26400000;26600000;1;a
chr8;26600000;26800000;10;a
chr8;26800000;27000000;5;a
chr8;27000000;27200000;0;a
chr8;27200000;27400000;0;a
chr8;27400000;27600000;3;a
chr8;27600000;27800000;17;a
chr8;27800000;28000000;0;a
chr8;28000000;28200000;2;a
chr8;28200000;28400000;0;a
chr8;28400000;28600000;0;a
chr8;28600000;28800000;7;a
chr8;28800000;29000000;4;a
chr8;29000000;29200000;5;a
chr8;29200000;29400000;5;a
chr8;29400000;29600000;0;a
chr8;29600000;29800000;0;a
chr8;29800000;30000000;0;a
chr8;30000000;30200000;14;a
chr8;30200000;30400000;8;a
chr8;30400000;30600000;23;a
chr8;30600000;30800000;0;a
chr8;30800000;31000000;29;a
chr8;31000000;31200000;5;a
chr8;31200000;31400000;11;a
chr8;31400000;31600000;4;a
chr8;31600000;31800000;12;a
chr8;31800000;32000000;10;a
chr8;32000000;32200000;2;a
chr8;32200000;32400000;6;a
chr8;32400000;32600000;6;a
chr8;32600000;32800000;7;a
chr8;32800000;33000000;0;a
chr8;33000000;33200000;0;a
chr8;33200000;33400000;0;a
chr8;33400000;33600000;7;a
chr8;33600000;33800000;5;a
chr8;33800000;34000000;4;a
chr8;34000000;34200000;3;a
chr8;34200000;34400000;3;a
chr8;34400000;34600000;1;a
chr8;34600000;34800000;0;a
chr8;34800000;35000000;5;a
chr8;35000000;35200000;10;a
chr8;35200000;35400000;23;a
chr8;35400000;35600000;13;a
chr8;35600000;35800000;15;a
chr8;35800000;36000000;9;a
chr8;36000000;36200000;8;a
chr8;36200000;36400000;2;a
chr8;36400000;36600000;13;a
chr8;36600000;36800000;12;a
chr8;36800000;37000000;6;a
chr8;37000000;37200000;12;a
chr8;37200000;37400000;6;a
chr8;37400000;37600000;0;a
chr8;37600000;37800000;1;a
chr8;37800000;38000000;1;a
chr8;38000000;38200000;2;a
chr8;38200000;38400000;18;a
chr8;38400000;38600000;14;a
chr8;38600000;38800000;8;a
chr8;38800000;39000000;8;a
chr8;39000000;39200000;6;a
chr8;39200000;39400000;6;a
chr8;39400000;39600000;0;a
chr8;39600000;39800000;5;a
chr8;39800000;40000000;46;a
chr8;40000000;40200000;100;a
chr8;40200000;40400000;100;a
chr8;40400000;40600000;80;a
chr8;40600000;40800000;10;a
chr8;40800000;41000000;13;a
chr8;41000000;41200000;15;a
chr8;41200000;41400000;11;a
chr8;41400000;41600000;4;a
chr8;41600000;41800000;5;a
chr8;41800000;42000000;7;a
chr8;42000000;42200000;17;a
chr8;42200000;42400000;18;a
chr8;42400000;42600000;12;a
chr8;42600000;42800000;19;a
chr8;42800000;43000000;5;a
chr8;43000000;43200000;10;a
chr8;43200000;43400000;26;a
chr8;43400000;43600000;6;a
chr8;43600000;43800000;3;a
chr8;43800000;44000000;1;a
chr8;44000000;44200000;24;a
chr8;44200000;44400000;25;a
chr8;44400000;44600000;35;a
chr8;44600000;44800000;5;a
chr8;44800000;45000000;19;a
chr8;45000000;45200000;16;a
chr8;45200000;45400000;10;a
chr8;45400000;45600000;19;a
chr8;45600000;45800000;9;a
chr8;45800000;46000000;5;a
chr8;46000000;46200000;8;a
chr8;46200000;46400000;18;a
chr8;46400000;46600000;26;a
chr8;46600000;46800000;6;a
chr8;46800000;47000000;7;a
chr8;47000000;47200000;10;a
chr8;47200000;47400000;12;a
chr8;47400000;47600000;29;a
chr8;47600000;47800000;28;a
chr8;47800000;48000000;23;a
chr8;48000000;48200000;27;a
chr8;48200000;48400000;23;a
chr8;48400000;48600000;22;a
chr8;48600000;48800000;29;a
chr8;48800000;49000000;25;a
chr8;49000000;49200000;5;a
chr8;49200000;49400000;5;a
chr8;49400000;49600000;7;a
chr8;49600000;49800000;14;a
chr8;49800000;50000000;43;a
chr8;50000000;50200000;32;a
chr8;50200000;50400000;36;a
chr8;50400000;50600000;82;a
chr8;50600000;50800000;100;a
chr8;50800000;51000000;71;a
chr8;51000000;51200000;11;a
chr8;51200000;51400000;3;a
chr8;51400000;51600000;24;a
chr8;51600000;51800000;41;a
chr8;51800000;52000000;15;a
chr8;52000000;52200000;12;a
chr8;52200000;52400000;34;a
chr8;52400000;52600000;44;a
chr8;52600000;52800000;29;a
chr8;52800000;53000000;35;a
chr8;53000000;53200000;20;a
chr8;53200000;53400000;25;a
chr8;53400000;53600000;32;a
chr8;53600000;53800000;51;a
chr8;53800000;54000000;52;a
chr8;54000000;54200000;18;a
chr8;54200000;54400000;51;a
chr8;54400000;54600000;48;a
chr8;54600000;54800000;7;a
chr8;54800000;55000000;23;a
chr8;55000000;55200000;43;a
chr8;55200000;55400000;56;a
chr8;55400000;55600000;36;a
chr8;55600000;55800000;52;a
chr8;55800000;56000000;96;a
chr8;56000000;56200000;29;a
chr8;56200000;56400000;25;a
chr8;56400000;56600000;15;a
chr8;56600000;56800000;51;a
chr8;56800000;57000000;44;a
chr8;57000000;57200000;19;a
chr8;57200000;57400000;12;a
chr8;57400000;57600000;10;a
chr8;57600000;57800000;30;a
chr8;57800000;58000000;23;a
chr8;58000000;58200000;20;a
chr8;58200000;58400000;49;a
chr8;58400000;58600000;30;a
chr8;58600000;58800000;48;a
chr8;58800000;59000000;38;a
chr8;59000000;59200000;17;a
chr8;59200000;59400000;13;a
chr8;59400000;59600000;59;a
chr8;59600000;59800000;28;a
chr8;59800000;60000000;57;a
chr8;60000000;60200000;46;a
chr8;60200000;60400000;36;a
chr8;60400000;60600000;47;a
chr8;60600000;60800000;39;a
chr8;60800000;61000000;45;a
chr8;61000000;61200000;28;a
chr8;61200000;61400000;52;a
chr8;61400000;61600000;46;a
chr8;61600000;61800000;46;a
chr8;61800000;62000000;46;a
chr8;62000000;62200000;11;a
chr8;62200000;62400000;53;a
chr8;62400000;62600000;53;a
chr8;62600000;62800000;49;a
chr8;62800000;63000000;33;a
chr9;0;200000;0;a
chr9;200000;400000;52;a
chr9;400000;600000;46;a
chr9;600000;800000;42;a
chr9;800000;1000000;48;a
chr9;1000000;1200000;50;a
chr9;1200000;1400000;41;a
chr9;1400000;1600000;40;a
chr9;1600000;1800000;38;a
chr9;1800000;2000000;44;a
chr9;2000000;2200000;56;a
chr9;2200000;2400000;44;a
chr9;2400000;2600000;53;a
chr9;2600000;2800000;45;a
chr9;2800000;3000000;46;a
chr9;3000000;3200000;19;a
chr9;3200000;3400000;46;a
chr9;3400000;3600000;45;a
chr9;3600000;3800000;38;a
chr9;3800000;4000000;64;a
chr9;4000000;4200000;53;a
chr9;4200000;4400000;43;a
chr9;4400000;4600000;33;a
chr9;4600000;4800000;32;a
chr9;4800000;5000000;42;a
chr9;5000000;5200000;63;a
chr9;5200000;5400000;40;a
chr9;5400000;5600000;29;a
chr9;5600000;5800000;27;a
chr9;5800000;6000000;37;a
chr9;6000000;6200000;33;a
chr9;6200000;6400000;33;a
chr9;6400000;6600000;13;a
chr9;6600000;6800000;47;a
chr9;6800000;7000000;47;a
chr9;7000000;7200000;20;a
chr9;7200000;7400000;21;a
chr9;7400000;7600000;9;a
chr9;7600000;7800000;20;a
chr9;7800000;8000000;8;a
chr9;8000000;8200000;20;a
chr9;8200000;8400000;32;a
chr9;8400000;8600000;28;a
chr9;8600000;8800000;32;a
chr9;8800000;9000000;25;a
chr9;9000000;9200000;10;a
chr9;9200000;9400000;25;a
chr9;9400000;9600000;17;a
chr9;9600000;9800000;17;a
chr9;9800000;10000000;32;a
chr9;10000000;10200000;37;a
chr9;10200000;10400000;4;a
chr9;10400000;10600000;12;a
chr9;10600000;10800000;39;a
chr9;10800000;11000000;31;a
chr9;11000000;11200000;27;a
chr9;11200000;11400000;24;a
chr9;11400000;11600000;26;a
chr9;11600000;11800000;28;a
chr9;11800000;12000000;69;a
chr9;12000000;12200000;100;a
chr9;12200000;12400000;100;a
chr9;12400000;12600000;49;a
chr9;12600000;12800000;50;a
chr9;12800000;13000000;31;a
chr9;13000000;13200000;16;a
chr9;13200000;13400000;4;a
chr9;13400000;13600000;20;a
chr9;13600000;13800000;25;a
chr9;13800000;14000000;10;a
chr9;14000000;14200000;9;a
chr9;14200000;14400000;15;a
chr9;14400000;14600000;8;a
chr9;14600000;14800000;3;a
chr9;14800000;15000000;2;a
chr9;15000000;15200000;1;a
chr9;15200000;15400000;11;a
chr9;15400000;15600000;34;a
chr9;15600000;15800000;8;a
chr9;15800000;16000000;18;a
chr9;16000000;16200000;20;a
chr9;16200000;16400000;14;a
chr9;16400000;16600000;3;a
chr9;16600000;16800000;7;a
chr9;16800000;17000000;15;a
chr9;17000000;17200000;2;a
chr9;17200000;17400000;9;a
chr9;17400000;17600000;4;a
chr9;17600000;17800000;4;a
chr9;17800000;18000000;0;a
chr9;18000000;18200000;4;a
chr9;18200000;18400000;3;a
chr9;18400000;18600000;10;a
chr9;18600000;18800000;2;a
chr9;18800000;19000000;4;a
chr9;19000000;19200000;16;a
chr9;19200000;19400000;0;a
chr9;19400000;19600000;8;a
chr9;19600000;19800000;24;a
chr9;19800000;20000000;49;a
chr9;20000000;20200000;7;a
chr9;20200000;20400000;4;a
chr9;20400000;20600000;10;a
chr9;20600000;20800000;0;a
chr9;20800000;21000000;4;a
chr9;21000000;21200000;4;a
chr9;21200000;21400000;0;a
chr9;21400000;21600000;0;a
chr9;21600000;21800000;1;a
chr9;21800000;22000000;1;a
chr9;22000000;22200000;4;a
chr9;22200000;22400000;1;a
chr9;22400000;22600000;2;a
chr9;22600000;22800000;0;a
chr9;22800000;23000000;0;a
chr9;23000000;23200000;0;a
chr9;23200000;23400000;8;a
chr9;23400000;23600000;0;a
chr9;23600000;23800000;8;a
chr9;23800000;24000000;4;a
chr9;24000000;24200000;4;a
chr9;24200000;24400000;0;a
chr9;24400000;24600000;5;a
chr9;24600000;24800000;8;a
chr9;24800000;25000000;1;a
chr9;25000000;25200000;1;a
chr9;25200000;25400000;8;a
chr9;25400000;25600000;0;a
chr9;25600000;25800000;2;a
chr9;25800000;26000000;0;a
chr9;26000000;26200000;11;a
chr9;26200000;26400000;0;a
chr9;26400000;26600000;0;a
chr9;26600000;26800000;0;a
chr9;26800000;27000000;11;a
chr9;27000000;27200000;4;a
chr9;27200000;27400000;5;a
chr9;27400000;27600000;0;a
chr9;27600000;27800000;0;a
chr9;27800000;28000000;0;a
chr9;28000000;28200000;0;a
chr9;28200000;28400000;0;a
chr9;28400000;28600000;0;a
chr9;28600000;28800000;5;a
chr9;28800000;29000000;3;a
chr9;29000000;29200000;6;a
chr9;29200000;29400000;2;a
chr9;29400000;29600000;2;a
chr9;29600000;29800000;2;a
chr9;29800000;30000000;10;a
chr9;30000000;30200000;11;a
chr9;30200000;30400000;3;a
